applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,total_monthly_debt,DTI,approved,approved_amount,interest_rate
A02296,77913,2214.9354885964003,1203.8296477461975,15889.21173544738,79,ON,Unemployed,326,666,62671.46553207603,0.31771388355856,16,5,On Time,597.3478410750693,2812.28332967147,0.506558805087966,0,15000.0,7.75
A02297,73961,347.99199868350115,1435.7746344859522,37351.476144243024,93,MB,Full-time,575,592,55550.855027195495,0.836069306293097,18,6,Late 30-60,1393.330944797272,1741.3229434807731,0.46433129262309547,0,10169.6375,9.75
A02298,120921,4092.495737853973,6610.270582343672,35986.13271765206,57,ON,Unemployed,555,614,76463.01864477777,0.21175268864813424,10,5,Late >60,485.73749340552325,4578.233231259496,0.5614724204519371,0,5000.0,11.75
A02299,83060,2891.931519658697,6614.4083845077475,15439.809286529378,41,MB,Unemployed,11,630,60358.79927901967,0.19957925367957774,19,8,Late <30,361.3909233930654,3253.3224430517625,0.5369395697058961,0,10000.0,9.75
A02300,28298,8089.777496137086,8479.24162278411,27989.99994708456,70,AB,Unemployed,360,775,28927.928457806614,0.7675354289603354,15,1,On Time,666.0962993338948,8755.873795470981,4.069082109216278,0,7074.5,6.75
A02301,101526,8003.641884553453,7518.263884262533,31743.34045224447,29,BC,Unemployed,295,813,33276.25558304836,0.32693061256731026,3,10,Late <30,326.37079865137133,8330.012683204824,1.0971352634917746,0,25000.0,6.75
A02302,36427,4570.239521926254,4496.896733693397,24575.458730545786,84,BC,Full-time,402,639,92152.70750565117,0.06479263942457625,6,7,On Time,179.1245144823629,4749.364036408618,1.8074377132319404,0,5008.712500000001,9.75
A02303,49519,6065.122253232189,6128.553615653188,41531.756626242626,31,MB,Unemployed,437,592,38191.86918639431,0.7199865809344819,10,4,Late 30-60,824.9289994502709,6890.05125268246,1.9716078155382148,0,6189.875,9.75
A02304,67995,6042.595159869252,6882.8467036800785,41810.583048101485,95,ON,Part-time,374,882,24006.887313432017,0.9896013800923318,19,1,Late >60,712.7174645128024,6755.312624382054,1.413568076915967,0,8499.375,8.75
A02305,162743,8271.581484276234,5127.364702852252,42679.42686677628,59,BC,Unemployed,499,761,78516.36466297801,0.565977714826915,16,6,Late 30-60,1333.155379454071,9604.736863730304,0.8026239901980615,0,25000.0,6.75
A02306,284093,4250.024141231975,4756.509844516367,40367.754885809976,67,QC,Unemployed,425,602,74720.89150757127,0.2636675753207729,18,4,Late >60,591.0442886882354,4841.06842992021,0.2556388679690598,1,5000.0,10.75
A02307,81264,2754.466797905091,6450.974456426533,24916.090382660088,33,ON,Part-time,43,715,68006.0814923856,0.37290569368012616,9,7,On Time,760.7956498015571,3515.2624477066483,0.6294662077948097,0,15000.0,7.75
A02308,54748,2650.3491814054746,5574.745489756538,19690.476609301353,74,MB,Full-time,108,638,60180.49235718085,0.6486495585988158,14,9,Late <30,1171.0814941123429,3821.4306755178177,0.9670808008614433,0,7527.85,9.75
A02309,78382,5361.922792822042,6439.4230533591035,41737.43790200416,72,QC,Part-time,97,551,97566.42832374557,0.7013796121729151,5,10,Late 30-60,2052.9331097641552,7414.855902586197,1.3268830659559065,0,9797.75,9.75
A02310,93519,4491.482027322126,6128.547739633638,25019.871469257076,49,MB,Part-time,444,648,29586.583673476267,0.8863322228960526,12,5,On Time,786.7062742563683,5278.188301578494,0.7735905361250064,0,10000.0,9.75
A02311,51111,4401.207709849362,7191.965605136546,13072.19853277111,79,ON,Part-time,80,542,60813.02260625201,0.908835372319164,2,6,Late 30-60,1658.0707812662033,6059.278491115565,1.514690249949803,0,6388.875,9.75
A02312,147223,911.3733908970722,6428.035087828761,25859.8330837886,76,AB,Part-time,217,631,65123.59547760349,0.8612785122499961,7,10,On Time,1682.6866027596272,2594.0599936566996,0.2746735213522635,0,10000.0,8.75
A02313,67314,7186.037406901956,5197.424864372673,7950.641274042863,78,AB,Unemployed,148,641,21799.433470467146,0.6484909262248741,6,0,Late 30-60,424.1020440732228,7610.139450975179,1.3991725981275454,0,7950.641274042863,9.75
A02314,76954,2137.366879819107,6817.968112843865,34889.84503934115,71,AB,Unemployed,75,626,52959.39398434708,0.4498523698192839,4,1,On Time,714.7172666415498,2852.084146460657,0.6079651996217311,0,9619.25,9.75
A02315,83705,1969.5363020872137,4494.819651854281,17460.14279957141,79,ON,Unemployed,591,771,82624.17003109129,0.6793054843775875,17,8,Late 30-60,1683.8115553279983,3653.3478574152123,0.5988390860382086,0,17460.14279957141,6.75
A02316,74079,4127.583202773934,2416.7122597260104,13772.281123925262,98,ON,Unemployed,563,720,57687.9004194346,0.6665654573594721,20,6,Late 30-60,1153.5828518156432,5281.1660545895775,0.9224208461195214,0,13772.281123925262,7.75
A02317,91269,2277.7834161780142,14.182201339154599,47868.92856550251,60,QC,Full-time,62,616,90022.27598327334,0.21798292130558827,15,6,On Time,588.6995610423546,2866.482977220369,0.56569711523327,0,11000.0,9.75
A02318,44067,5838.582673080154,5599.641471458432,39067.16879215707,47,ON,Unemployed,595,712,71583.91455115675,0.5075536294021116,8,3,Late 30-60,1089.980269117507,6928.562942197661,2.2058895788582946,0,11016.75,7.75
A02319,45385,3714.633393344715,5906.55226608641,39566.40563347265,45,ON,Unemployed,393,810,81286.82912398994,0.20821476393740712,10,3,On Time,507.75353811815745,4222.386931462873,1.4302643870354659,0,11346.25,6.75
A02320,34614,4489.117225927901,9720.489647757144,31562.37649467999,62,QC,Full-time,502,597,84358.4108153888,0.8991237809853528,20,2,Late 30-60,2275.4595987074417,6764.576824635343,2.6734089511096353,0,4759.425,9.75
A02321,74745,5371.6932160402885,3614.7833409427553,42119.46771500456,23,QC,Part-time,366,548,75160.01915521067,0.32324790860065566,18,9,Late >60,728.8595700692119,6100.552786109501,1.18228164841415,0,4671.5625,11.75
A02322,88571,2035.3552248180483,3941.3324282831177,38198.961577005684,70,MB,Unemployed,477,571,79950.45280210808,0.8054259890591153,13,3,Late >60,1931.8251757158605,3967.180400533909,0.6927526049624476,0,5000.0,11.75
A02323,75431,1557.516228655298,2017.9958134219023,30339.91150254721,71,BC,Unemployed,254,717,75624.8431856998,0.37722706485802937,6,9,Late 30-60,855.8321287587084,2413.3483574140064,0.5287288837465375,0,15000.0,7.75
A02324,138599,8804.219028736048,705.3429523732191,48095.095690734146,70,BC,Part-time,58,828,64037.09987628986,0.7637361415607631,11,5,On Time,1467.223427287765,10271.442456023813,1.0142320213057097,0,25000.0,6.75
A02325,59832,4337.23702831421,7728.044928617406,10388.152534536728,56,MB,Unemployed,519,764,65322.63724763464,0.22091245485479527,18,10,Late >60,432.9175245589276,4770.154552873138,1.0192136239288487,0,7479.0,8.75
A02326,83823,4120.936096325391,2496.8106433932503,47225.6062307428,62,AB,Part-time,388,808,35190.78261094411,0.7637432175315572,7,2,Late 30-60,806.3016461620807,4927.237742487472,0.9082002690540434,0,20955.75,6.75
A02327,34760,356.1215027284148,6089.04861030038,20670.46993794438,71,ON,Part-time,587,460,86195.13867032455,0.1795320344946354,20,9,Late 30-60,464.24365827091765,820.3651609993324,0.4972885819807815,0,1738.0,11.75
A02328,49441,4979.763025873932,6877.730355454815,26891.550186672845,20,QC,Part-time,425,596,44970.9851017519,0.49081754026483215,4,7,On Time,662.1764487278484,5641.939474601781,1.5651833854983435,0,6180.125,9.75
A02329,84954,5541.697216110001,4712.3668729164765,7014.226657671138,72,QC,Unemployed,589,568,62858.95059722649,0.11362674478939794,5,0,Late <30,214.2737381172128,5755.970954227214,0.842771064899689,0,7014.226657671138,9.75
A02330,91734,5588.408709546665,8763.521130271916,27465.264507167754,95,AB,Part-time,501,735,39963.64463540127,0.5278980808100511,10,5,On Time,632.9019391560968,6221.310648702762,0.9216127390827122,0,15000.0,7.75
A02331,51798,7070.311693228843,4437.948409797287,30949.130841051476,53,QC,Unemployed,523,660,75669.1983284982,0.8207143500914504,2,1,Late <30,1863.083907843434,8933.395601072278,2.284691191081622,0,12949.5,7.75
A02332,57890,1774.8183499101178,2849.086230417651,49887.375548617674,64,AB,Full-time,279,380,98013.51617471485,0.75554695252155,10,10,Late 30-60,2221.6144035518237,3996.4327534619415,1.1386534503203602,0,3183.9500000000003,11.75
A02333,28089,2522.2313423061883,8960.155229616223,48784.4281425048,90,MB,Part-time,44,755,84155.2187717926,0.05071521534124468,11,0,Late <30,128.03850126303053,2650.2698435692187,1.7574720443637135,0,7022.25,6.75
A02334,50190,8107.304652304127,8615.642842499565,48353.46730184007,97,AB,Unemployed,564,796,69527.63855100535,0.4921775713402674,0,3,Late <30,1026.598328491733,9133.90298079586,2.530665152385191,0,12547.5,6.75
A02335,93647,9471.70616843394,1640.39947076413,18071.01494500081,73,BC,Part-time,180,880,65400.52269936807,0.8522253104082657,3,5,On Time,1672.0794227499532,11143.785591183894,1.497442443157891,0,18071.01494500081,6.75
A02336,79993,1359.3274736732064,259.6101835392095,49572.05843850713,90,AB,Unemployed,400,696,59181.70058823432,0.6501034903176113,19,6,Late <30,1154.2269034602887,2513.554377133495,0.6001599335374909,0,15000.0,7.75
A02337,77067,4976.495545052182,899.8555634962069,23318.42942816043,29,MB,Unemployed,373,741,36397.71454108802,0.05920131901940551,0,10,Late <30,64.6437813037262,5041.139326355908,0.8938755434934363,0,15000.0,7.75
A02338,61511,2141.7625273958683,2865.4739855381704,42739.97667933312,47,AB,Full-time,233,565,47840.80414753964,0.32563202344414677,5,0,Late 30-60,467.3549357327538,2609.117463128622,0.7591455375803252,0,8457.7625,9.75
A02339,60212,600.7316835498244,9722.598017417107,11599.678481929628,87,MB,Part-time,185,515,52511.52593370405,0.5565868887306418,1,2,Late >60,876.8168052581623,1477.5484888079868,0.36382226332276796,1,5000.0,11.75
A02340,43128,3255.033381261354,5585.161531608251,25785.825803173517,81,BC,Unemployed,74,804,95565.52598728082,0.1726514752143644,12,5,On Time,494.98587124022134,3750.0192525015755,1.258651649025259,0,10782.0,6.75
A02341,85094,1436.8762518421274,3732.6173202926884,48334.59271025266,65,ON,Full-time,590,734,54046.62832288099,0.6819140672017636,15,5,On Time,1105.6546841459342,2542.5309359880616,0.563034110601778,0,16500.0,7.75
A02342,74056,7099.330734342463,8887.160946127464,47404.53844924795,25,MB,Unemployed,232,804,66895.22838367408,0.6348464093650843,10,9,Late >60,1274.045866290983,8373.376600633446,1.5872603576932407,0,9257.0,8.75
A02343,76734,5337.254136714444,4531.363314784996,34503.00901324991,82,ON,Unemployed,167,654,93793.96324894071,0.20244428016206284,13,5,Late >60,569.6415412043633,5906.895677918807,1.08561825761456,0,4795.875,11.75
A02344,46123,1438.3447099031089,3152.386284010211,40092.90180509993,100,MB,Full-time,534,917,61474.112624907444,0.550397964794903,5,6,Late >60,1015.0567942896513,2453.40150419276,0.9512447737603602,0,6341.9125,8.75
A02345,20443,92.41588405514366,9412.195287456574,9644.908133517669,82,AB,Part-time,406,711,40115.98238912275,0.8117185558967874,15,10,Late <30,976.8866187983903,1069.302502853534,0.7975246765302925,0,5110.75,7.75
A02346,103847,8081.570490242127,8495.17666192678,36361.268924723714,30,ON,Full-time,229,604,50480.4885278462,0.3748266997771814,16,6,Late 30-60,567.6430475409738,8649.2135377831,1.12550790361106,0,11000.0,9.75
A02347,47225,1761.9440616424754,8436.68375419441,31284.489608433243,30,MB,Part-time,292,648,50043.136036222626,0.24698657500037524,9,9,On Time,370.7994831559344,2132.74354479841,0.7804200909818293,0,5903.125,9.75
A02348,38976,6062.16642220766,5122.847430502131,5486.035051811058,54,MB,Unemployed,399,519,77177.40517617235,0.7012205734530481,20,7,Late 30-60,1623.5515294576146,7685.717951665274,2.4169639788237705,0,4872.0,9.75
A02349,84866,3369.2191307674557,7894.38398815455,6544.791322894137,47,ON,Unemployed,37,585,43689.65843680207,0.0708043140114003,12,10,Late <30,92.80248885030474,3462.0216196177603,0.5172906029700353,0,6544.791322894137,9.75
A02350,49320,5854.859383150356,1793.5335926455186,6313.737269811832,29,MB,Full-time,231,641,78423.08622083154,0.8326738070872013,12,1,Late >60,1959.025493010829,7813.884876161184,1.9472742078480632,0,3390.7500000000005,11.75
A02351,101932,3156.53626982324,5732.229575562436,36493.48980666195,71,ON,Full-time,167,834,91139.41695093806,0.9434589672641122,1,9,Late <30,2579.58900580756,5736.1252756308,0.8041749366044804,0,27500.000000000004,6.75
A02352,81683,869.3956069225417,9838.459228475456,7944.04520413105,88,BC,Full-time,284,673,46885.840937096946,0.9647870051700124,0,0,Late >60,1357.0455018773798,2226.4411087999215,0.3620967591675897,0,7944.04520413105,9.75
A02353,84447,2229.500085577536,2909.5843051796164,23918.88128460905,92,QC,Unemployed,102,788,30827.288019661522,0.43253875431567834,0,9,On Time,400.01990276865087,2629.519988346187,0.47562420361426105,1,21111.75,6.75
A02354,30306,1880.585664790756,7943.5232924767515,18492.10848801013,65,BC,Part-time,144,670,71084.34807749142,0.6232028409675496,6,6,Late <30,1328.9990301065648,3209.584694897321,1.4905357155167787,0,7576.5,7.75
A02355,109981,4280.193524396438,4904.784072080673,27974.702897740674,51,ON,Full-time,365,577,48868.35740191954,0.8573645574705203,12,0,Late 30-60,1256.9399285462391,5537.133452942677,0.6957246658831867,0,11000.0,9.75
A02356,68372,6582.837834261573,398.0568322208733,35617.34787375074,99,AB,Part-time,152,734,62718.893371566235,0.22342399004293434,16,1,Late 30-60,420.3871622445802,7003.224996506154,1.4166756156412583,0,15000.0,7.75
A02357,49884,2638.0607494635756,7630.193978156674,34551.40432384527,85,AB,Full-time,421,595,70733.25054716886,0.027702668758005755,8,0,Late <30,58.78499430255745,2696.845743766133,0.8980966739190502,0,6859.05,9.75
A02358,64459,120.6993530061795,1685.691443921128,26260.475879804453,61,QC,Full-time,318,640,52619.43552487292,0.3845662324852436,12,0,Late <30,607.069742259017,727.7690952651965,0.2821483494921107,1,11000.0,8.75
A02359,24685,5189.373642647569,6314.735671327501,23752.40880690889,36,ON,Full-time,484,883,93975.55614320598,0.884371059017667,15,2,Late 30-60,2493.2778632442387,7682.651505891808,4.081129643151261,0,6788.375000000001,6.75
A02360,73601,6057.59489358972,856.641940469729,20492.964160990676,92,MB,Full-time,82,740,51969.172333637776,0.5050719115454885,4,3,Late <30,787.4450763596203,6845.039969949341,1.2162599249649968,0,16500.0,7.75
A02361,35861,9628.704940018097,9468.673974959649,43233.58746691459,71,BC,Unemployed,532,597,44589.94617920231,0.5302189485122859,6,4,Late <30,709.273031320682,10337.977971338778,3.893361232094883,0,4482.625,9.75
A02362,30508,5894.708030932468,2917.238871803609,17211.738438759603,57,BC,Unemployed,287,753,90854.01768791101,0.6914740452358881,0,4,Late <30,1884.6958540977826,7779.403885030251,3.2630481335491175,0,7627.0,6.75
A02363,28026,4711.725593781419,2264.646916773949,13708.925237207248,90,QC,Full-time,488,586,30904.137874064778,0.5745172603742548,7,1,Late >60,532.6488187690783,5244.374412550497,2.4215980174124234,0,1926.7875000000001,11.75
A02364,104657,5734.016258977038,1291.364040663343,37422.45918910829,52,QC,Unemployed,267,504,29936.714302847206,0.054476639038018804,5,10,Late 30-60,48.92554737181506,5782.941806348853,0.7917997552410753,0,10000.0,9.75
A02365,43803,9279.00629862027,9460.021933390477,18628.409623139596,55,QC,Unemployed,78,789,94855.85660845006,0.5608601251469932,11,2,Late <30,1596.0260282502165,10875.032326870487,3.1323565825805564,0,10950.75,6.75
A02366,129180,8283.781456016462,7119.037424413052,42502.93138810615,59,QC,Unemployed,375,709,36717.47312875592,0.6479588508875554,1,7,Late 30-60,713.7423508801013,8997.523806896565,0.9542602646112169,0,15000.0,7.75
A02367,45899,3229.78733363808,7416.608887180887,17066.547213220092,67,QC,Unemployed,596,660,31874.99228997124,0.6415957778222988,0,1,On Time,613.5258141409162,3843.313147778996,1.1386678308918972,0,11474.75,7.75
A02368,25550,2372.5436365713726,4994.045613802446,35395.29640415482,28,QC,Part-time,591,513,62813.46432156388,0.7283441590780306,14,3,Late <30,1372.4945955020196,3745.0382320733925,2.2576424849462406,0,3193.75,9.75
A02369,34332,2626.336123660736,4747.277852704834,3210.3413079814686,58,MB,Part-time,150,648,23743.0772968238,0.5199202770971459,16,6,Late >60,370.3352198191075,2996.6713434798435,1.0810840904296706,0,2145.75,11.75
A02370,111302,5044.21039715213,1100.2124299147665,19892.581125405683,36,MB,Unemployed,14,699,69601.2000582048,0.9000587977521622,19,8,Late >60,1879.3551733948661,6923.565570546996,0.810804083050709,0,7500.0,9.75
A02371,55500,7440.494512285778,5598.410955839918,17818.27857341002,43,BC,Part-time,100,563,56234.463867125174,0.4642606134245424,2,2,Late <30,783.2234007165539,8223.717913002332,1.8936791935577584,0,6937.5,9.75
A02372,45613,5032.1920718296205,2469.1649510879042,41017.25822452024,59,BC,Full-time,387,684,71232.95715317868,0.5181864730121819,5,2,Late <30,1107.358644883006,6139.550716712627,1.9389389332290972,0,12543.575,7.75
A02373,64997,677.9639582811259,9771.453328004058,48385.71475818719,54,QC,Part-time,34,835,42714.95228262004,0.780305756282929,15,6,On Time,999.9216943643715,1677.8856526454974,0.5777725917302854,0,16249.25,6.75
A02374,77110,7235.807004399809,7965.809400151474,23583.182557955108,20,BC,Full-time,350,702,92437.77714791533,0.8332349757154108,9,7,Late <30,2310.671669910894,9546.478674310703,1.5957423137413083,0,16500.0,7.75
A02375,104903,8059.701286709538,4129.920601928876,41416.97758053415,92,QC,Part-time,282,738,41646.45701802765,0.6483614669980629,12,3,Late 30-60,810.0587390244052,8869.760025733944,1.156756548790784,0,15000.0,7.75
A02376,123790,2894.9786511971965,1513.4125869153304,35285.040346910886,67,MB,Part-time,524,636,71005.17484342885,0.12637321266332135,7,0,Late <30,269.1945618205485,3164.173213017745,0.40934399451571907,0,10000.0,9.75
A02377,50122,6641.257392833504,7853.31691138784,48401.91339552097,85,AB,Full-time,164,574,95607.34805020997,0.3319520941629722,16,4,Late 30-60,952.1117820790607,7593.369174912565,2.165618269848337,0,6891.775000000001,9.75
A02378,30917,4265.919010543934,1220.5376708131598,40744.31720279841,71,MB,Full-time,427,623,52064.74306730261,0.02015555236003841,6,10,Late 30-60,31.481809650148936,4297.400820194082,2.1424059266855267,0,4251.087500000001,9.75
A02379,48794,8891.193557274428,1893.3375349707048,4796.425232222796,37,ON,Unemployed,257,785,32914.1222634276,0.2954498081564917,4,3,Late 30-60,291.73413325106986,9182.927690525497,2.293762457882243,0,4796.425232222796,6.75
A02380,68339,8452.255581607398,2115.2051774422744,35950.804396729574,44,MB,Part-time,442,670,25470.5980729467,0.5702442912614084,7,10,Late 30-60,435.73389438335056,8887.98947599075,1.750071895911729,0,15000.0,7.75
A02381,37057,5254.319983096422,5568.906382730944,27239.486055696307,72,ON,Full-time,119,659,97041.4397446085,0.8052307393468722,0,7,Late 30-60,2344.2225081850816,7598.542491281503,2.725226674459041,0,5095.337500000001,9.75
A02382,37179,6915.055458135945,7870.5665399036625,1805.3668386840309,69,BC,Unemployed,68,629,81096.11887951512,0.5856497736023277,1,6,Late <30,1424.8177098544647,8339.873167990409,2.709282392689721,0,1805.3668386840309,9.75
A02383,71253,8833.49701022104,3143.148787246922,13314.33497754674,43,MB,Full-time,273,552,93516.16480566273,0.03989465572203621,3,1,Late <30,111.92385598101342,8945.420866202052,1.5738033624737406,0,9797.2875,9.75
A02384,58558,4957.170100782755,846.6981427528941,46166.007006317755,35,AB,Unemployed,559,816,75906.64425278493,0.2591064598732956,0,5,Late <30,590.0370561960223,5547.207156978778,1.4205787152228513,0,14639.5,6.75
A02385,60992,3132.5074048882198,4645.3846352441915,46377.00726655089,92,MB,Unemployed,321,659,47395.880335148555,0.5780616814523051,20,3,Late >60,821.9322684134464,3954.439673301666,1.051760865286895,0,3812.0,11.75
A02386,41062,7536.661379095813,7481.102411599355,40143.672549831084,79,MB,Full-time,361,626,29841.326878670414,0.7090477216027237,9,6,Late 30-60,634.7677449877012,8171.429124083514,2.7399754421835603,0,5646.025000000001,9.75
A02387,53471,2200.6625478469177,2216.638430873883,49107.20056062148,64,MB,Full-time,569,687,94344.54874200006,0.8664538500194279,2,8,On Time,2452.3559245755455,4653.018472422464,1.3748539184023731,0,14704.525000000001,7.75
A02388,37796,3885.3114800604203,2199.245480393742,40520.71600658604,73,QC,Part-time,589,627,59169.52353047529,0.9676452161421887,1,6,Late <30,1717.6531915703124,5602.9646716307325,2.1648596100629636,0,4724.5,9.75
A02389,93638,8657.272371067937,9472.270273467107,1500.0051769770143,68,MB,Part-time,498,711,51720.719702209826,0.8917866212924986,6,1,Late <30,1383.7153762215019,10040.987747289439,1.2925506186717464,0,1500.0051769770143,7.75
A02390,100682,7244.223402693151,9541.537271191779,15103.882674774077,93,MB,Unemployed,203,611,66223.36489912985,0.4673279868878174,1,7,Late >60,928.4409540974311,8172.664356790582,1.028082179976616,0,5000.0,11.75
A02391,23837,4038.1100524749922,9904.657320615765,2500.58492965038,29,AB,Full-time,505,692,28524.74571448552,0.7469295110947567,5,5,Late <30,639.1792311186878,4677.28928359368,2.392401811377199,0,2500.58492965038,7.75
A02392,37697,2147.445024083574,8076.596015747801,5611.2904681404125,30,ON,Part-time,108,674,44736.30554995871,0.24052779977428473,7,8,Late 30-60,322.80975431885076,2470.2547784024246,0.8399374461988923,0,5611.2904681404125,7.75
A02393,28391,3559.6839083223654,1881.8416916794556,11723.200030588026,58,ON,Unemployed,264,865,71030.08856785335,0.06383079450736773,2,6,Late <30,136.0172096164433,3695.7011179388087,1.7107099230839844,0,7097.75,6.75
A02394,43351,2841.04149227433,2119.8152079926135,25674.3687699506,66,AB,Part-time,387,871,28009.83570857242,0.05506901406597575,20,4,Late 30-60,46.27422109863133,2887.315713372961,1.0124463407454902,0,10837.75,6.75
A02395,57548,1760.8928794385392,3402.25241522392,42529.06816963887,74,BC,Unemployed,415,758,30819.42071719071,0.2413056846792082,18,7,Late <30,223.10704252734834,1983.9999219658876,0.6797536596347509,0,14387.0,6.75
A02396,29064,7433.329135656567,3181.3253133349085,43236.3710516983,26,MB,Part-time,567,671,60847.02912728444,0.03754108514615917,8,6,Late <30,68.52790504074636,7501.857040697313,3.6329265781371847,0,7266.0,7.75
A02397,37841,2520.698868501715,9565.27749078009,31193.891069307527,32,BC,Full-time,311,760,69876.56996808728,0.8502724139349958,0,0,Late 30-60,1782.423594727896,4303.122463229611,1.6613533031290408,0,10406.275000000001,6.75
A02398,36319,4541.674701677638,7890.739828816936,46480.62101424552,74,AB,Unemployed,251,757,34960.13646350326,0.48992075746118,7,10,Late 30-60,513.8308961143721,5055.50559779201,2.131090909403687,0,9079.75,6.75
A02399,66551,3858.5944683610905,7240.087921615539,25503.0540029202,72,BC,Unemployed,583,632,22646.770756439346,0.8109000406917789,5,4,Late <30,550.9280198380216,4409.522488199113,0.9330493801661977,0,8318.875,9.75
A02400,62116,9820.773786356309,1859.6322405813182,44562.76616252688,35,ON,Part-time,387,515,96669.35142134049,0.9398982768580687,1,6,Late 30-60,2725.7807047771507,12546.55449113346,2.6820988104854018,0,7764.5,9.75
A02401,41824,3910.922441482205,9095.255593623297,23249.197560268592,63,QC,Part-time,202,489,22199.412630604547,0.9939078865505139,13,9,Late >60,661.9251387104084,4572.847580192613,1.512143316851761,0,1045.6000000000001,13.75
A02402,65546,799.8248279675479,8278.703795061738,14584.025363672232,23,BC,Part-time,109,668,20164.163321651296,0.9371640094786455,0,6,Late 30-60,566.9138443890291,1366.738672356577,0.3303193665395436,0,14584.025363672232,7.75
A02403,45650,898.2575257208402,1636.418413279237,45904.23298692096,21,QC,Full-time,81,629,45867.245506255975,0.7165567971709816,6,10,Late 30-60,985.9945960505364,1884.2521217713766,0.8573176196396071,0,6276.875000000001,9.75
A02404,52379,5907.537213530648,8711.703319609725,20008.818708264596,27,BC,Part-time,595,625,37796.25350204545,0.441979651840964,10,2,On Time,501.155248911806,6408.692462442454,1.6057481869505852,0,6547.375,9.75
A02405,138527,5993.635517382656,2722.475363704713,25666.80133337862,38,AB,Part-time,192,599,65886.90896785687,0.5979848390611915,15,4,Late 30-60,1181.981179661498,7175.616697044154,0.6882950532715366,0,10000.0,9.75
A02406,117281,4187.58990482655,808.6974583210605,17114.170994003183,39,QC,Full-time,138,595,91536.71014728642,0.8164963679095664,1,7,Late 30-60,2242.181740969503,6429.771645796053,0.7104165321526401,0,11000.0,9.75
A02407,31329,4318.436923120297,6568.2230651421005,33479.04241424576,98,BC,Part-time,220,745,58488.61379514517,0.8975545051093343,17,8,On Time,1574.901564282975,5893.338487403273,2.642041466946527,0,7832.25,7.75
A02408,90850,539.3258284087121,6538.046593843306,49756.53002529574,51,AB,Full-time,188,377,81864.09670535765,0.956468468603881,18,8,Late 30-60,2349.0128162824035,2888.3386446911154,0.5786726972526126,0,4996.75,11.75
A02409,90020,5165.465103892622,949.3200956561809,2250.1638943737125,23,ON,Full-time,339,738,92738.16307831599,0.7306056990569898,9,9,On Time,2032.6509139528255,7198.1160178454475,0.9685342281284148,0,2250.1638943737125,7.75
A02410,33791,5047.394753803517,3188.518089365824,45092.552294347974,42,MB,Part-time,477,652,35151.972288496596,0.5399535491216623,3,4,Late <30,569.4129658740018,5616.807719677519,2.47506766482482,0,4223.875,9.75
A02411,90353,1495.4931855694454,9928.144622555386,1192.3767924740048,81,AB,Full-time,421,824,59064.870889760474,0.968371709820257,2,1,Late <30,1715.902500414902,3211.3956859843474,0.431264085056421,0,1192.3767924740048,6.75
A02412,129452,1038.3938611092758,6784.266670087369,18847.16617616434,97,AB,Part-time,196,706,71365.59996789836,0.9586249617677918,12,7,Late >60,2052.3853662228626,3090.7792273321384,0.33892354348642606,0,7500.0,9.75
A02413,34228,1235.724905994905,7300.751666033291,9261.7335081862,44,ON,Full-time,585,506,46550.65903362757,0.4775528375852113,5,6,Late <30,666.9119793891148,1902.6368853840197,0.7644579492682969,0,4706.35,9.75
A02414,37924,1010.2824649125852,2129.1728560430565,38109.747252955014,51,QC,Unemployed,197,492,79180.16887907402,0.6486583904946284,9,3,Late 30-60,1540.8264271257904,2551.1088920383754,1.1689910271997759,0,1896.2,11.75
A02415,99800,6097.081955367598,787.8207100391433,3479.9311971015004,36,BC,Part-time,323,565,76425.198017746,0.8092671478921399,7,4,On Time,1855.4520608074001,7952.534016174998,0.9687693729965584,0,3479.9311971015004,9.75
A02416,68723,1964.8265240291862,2769.0168974093767,28120.762725632067,36,QC,Unemployed,259,706,53687.542732113565,0.43307910668480853,9,9,Late <30,697.5285913957869,2662.355115424973,0.6121929480134339,0,15000.0,7.75
A02417,79050,2514.3015218746345,2488.9838519319196,15451.380558420318,56,AB,Unemployed,198,508,27036.300273956913,0.8293776266831397,1,10,Late 30-60,672.699076665213,3187.0005985398475,0.5541619757559707,0,9881.25,9.75
A02418,71139,1735.7214415143974,2345.441007480531,7549.842194370404,51,BC,Unemployed,136,691,20925.502678606368,0.11145547248523635,19,10,Late <30,69.96785364105455,1805.6892951554519,0.3427967040840997,1,7549.842194370404,7.75
A02419,72944,9578.353044485031,1927.5432188703955,38819.0923930294,45,MB,Unemployed,345,750,49547.96497286804,0.48115172085268143,14,9,Late >60,715.2026583433152,10293.555702828346,1.8849739758640973,0,9118.0,8.75
A02420,30910,8546.174631518354,5747.556906554043,11653.424878507578,67,MB,Part-time,499,627,26565.50760940786,0.4826124988889784,0,1,Late <30,384.6253803489149,8930.800011867268,3.602873927488513,0,3863.75,9.75
A02421,101291,2304.948373515209,3281.0347584182177,11960.085390692006,68,BC,Full-time,174,591,82529.95545666089,0.6846570561679023,10,8,Late <30,1695.1414904587664,4000.0898639739753,0.5164003624047233,0,11000.0,9.75
