applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
A02877,37565,643.1922319358351,2771.6061384419477,32494.55569704703,35,AB,Full-time,516
A02878,42967,4023.7053954137436,8733.694396494187,13226.571021721464,55,AB,Unemployed,510
A02879,69438,234.59021721154437,3887.951189614026,25858.606533302795,54,QC,Unemployed,73
A02880,54635,3294.166573744429,1191.000576093556,7348.133150264285,76,MB,Unemployed,364
A02881,19594,5368.682179706021,804.4320020933426,43708.26039662649,59,BC,Part-time,23
A02882,20780,9107.949305099488,1565.078990804565,18537.00619173675,26,AB,Part-time,462
A02883,44296,8465.543224654028,2498.931948673647,31676.17905282011,85,MB,Part-time,480
A02884,75428,1274.9972667198572,4885.183539308262,8780.03802807585,48,MB,Full-time,88
A02885,15189,930.3037474089571,7014.979005657835,11102.077386929148,70,AB,Full-time,533
A02886,46734,5892.6733875666705,9863.985764853,49605.86216935445,43,QC,Part-time,299
A02887,46118,5321.179724587827,4415.06743289171,37901.23332762514,70,ON,Unemployed,43
A02888,120122,2663.7764143002387,5181.849423431098,48136.62161892947,77,AB,Full-time,36
A02889,49493,8994.530845538353,5218.157013832556,15496.707095390162,48,QC,Unemployed,518
A02890,72663,9273.664094615535,5394.34355487936,9063.580954371198,85,BC,Full-time,473
A02891,64390,4026.1143834016266,5177.406571044623,25650.354710462718,22,QC,Full-time,279
A02892,20677,8903.025571135202,87.74755061917827,25238.745829139825,75,MB,Unemployed,460
A02893,88097,3839.4889426297264,17.24822109840707,9572.379174141406,81,BC,Part-time,168
A02894,66822,7368.168318297002,976.6631812612292,36927.7589094891,50,BC,Unemployed,69
A02895,77360,4759.422175477242,1015.5660342917882,18727.09918749797,97,ON,Part-time,212
A02896,427290,1225.8315650718298,7048.969089547961,10131.896315595346,69,ON,Part-time,582
A02897,21163,9279.342012370214,2049.1603251599977,17267.18633262113,81,AB,Full-time,71
A02898,142123,4540.9659337753665,8947.141047556128,28619.27628211574,98,QC,Full-time,179
A02899,51967,7344.870403224037,9286.063295770195,36597.07567684172,19,AB,Full-time,207
A02900,69269,3671.7381443129216,9758.933378958987,24612.65341681674,37,ON,Part-time,176
A02901,58650,188.80878576234662,9390.8130488702,26754.154501590303,53,MB,Part-time,300
A02902,48532,1005.3035869183591,2718.883219185246,7808.350861194672,81,ON,Unemployed,153
A02903,45124,4962.194794899244,5097.768447035125,45819.85531070337,99,QC,Full-time,153
A02904,70746,6899.643571263624,1754.54970196941,46507.485701610174,44,MB,Full-time,29
A02905,28099,3347.353265792791,8062.096551724331,34487.90293048218,31,AB,Part-time,26
A02906,87324,6954.884591776504,8884.317051440961,1863.9390377672107,41,AB,Full-time,239
A02907,48727,6986.35589431956,8512.888392975148,27316.636579262977,53,ON,Part-time,97
A02908,34100,7039.359073278309,4333.669486968349,31831.729632342063,30,ON,Unemployed,325
A02909,47910,4925.2185402050845,7586.73884686781,49738.05692494739,27,AB,Unemployed,236
A02910,112496,9148.86150121504,975.7916957626944,49807.280804545044,96,AB,Full-time,137
A02911,45909,4891.965179806156,402.4477061925069,43022.95053095231,85,BC,Unemployed,547
A02912,71777,4502.651934966382,7532.364143087609,4127.718609279564,62,QC,Full-time,45
A02913,41631,1993.8081901062699,4253.552743286837,47710.54314815777,79,BC,Full-time,389
A02914,87645,3076.5508735633653,9955.492647395691,31020.401110447954,39,BC,Part-time,363
A02915,84529,423.34492518303347,972.542158555324,40243.45175347979,25,AB,Part-time,359
A02916,151206,6335.352936161702,8556.276815352338,20952.449634606826,29,QC,Full-time,581
A02917,54957,2485.357439270929,4799.830655289918,16663.8040904949,63,AB,Unemployed,206
A02918,83820,3041.552544854651,8271.50195503877,23698.963128706593,50,BC,Unemployed,514
A02919,63015,7708.145216643212,8171.272821701448,8196.85113547252,54,BC,Full-time,365
A02920,114695,3272.211831614539,9159.920013620773,18496.240798911997,55,AB,Full-time,437
A02921,41885,2421.9589201314216,2978.500112861028,43023.25748864565,93,ON,Unemployed,230
A02922,87081,1690.5774913370574,9497.993534620031,2859.573826783193,59,ON,Unemployed,422
A02923,54434,7748.584021819559,1516.669603576203,8393.024294405619,95,AB,Part-time,468
A02924,58104,1297.062579900269,819.6877759349053,7130.6918228247905,67,MB,Part-time,310
A02925,62816,4537.537602503535,4316.155173723491,20750.701592311176,33,MB,Unemployed,394
A02926,68065,5069.301160771944,8283.229686418426,49852.35814365222,31,ON,Part-time,113
A02927,56612,6873.899126857146,4734.211306334456,9494.538580357752,71,QC,Part-time,201
A02928,66799,6332.834823329955,8292.866775305141,8128.649830363748,51,BC,Full-time,462
A02929,132079,8107.206729451748,7296.868057943052,45837.73075903157,90,QC,Part-time,541
A02930,98206,447.5143392623815,2094.2838613893355,44220.475331332316,50,ON,Part-time,363
A02931,92658,2964.407247793972,9488.816248994639,2579.7781298311675,66,AB,Full-time,246
A02932,47778,2801.3411877537974,607.8116862940342,37833.592048786435,86,MB,Unemployed,592
A02933,38464,1460.1690559210822,8982.79707543795,33117.81937234505,75,ON,Part-time,245
A02934,96736,2891.7825385644314,3044.43448990374,38619.29968278274,80,QC,Part-time,183
A02935,92978,3097.6531414290343,5001.480831643993,25230.620285000186,100,QC,Unemployed,412
A02936,125296,5218.844619274782,4223.518727007345,49577.58170396648,20,ON,Part-time,272
A02937,44360,6637.044789262561,1718.3455691691618,3148.5039168371964,95,BC,Unemployed,544
A02938,53494,3811.005136118141,3581.468664016931,12484.207733786481,34,QC,Full-time,276
A02939,26432,7194.702313133812,1929.3443629279527,20430.75336170714,26,BC,Unemployed,498
A02940,49309,3361.6533857957997,2038.8647546052384,23039.119136719455,37,BC,Unemployed,489
A02941,98753,2902.8367731476033,1870.5683602638035,46147.002732276414,50,AB,Unemployed,214
A02942,47517,5411.880558570243,4890.173803465943,28440.213839785683,85,ON,Full-time,102
A02943,82647,237.16360305790607,7979.313675113155,3210.4387804993003,50,ON,Unemployed,589
A02944,54548,797.8912363400037,5689.70033761241,20985.285207857432,43,BC,Unemployed,174
A02945,70553,4179.69543586527,8932.065885508418,21408.030206084426,71,AB,Full-time,51
A02946,33801,9429.127113917564,6365.444885767241,48309.05598345146,99,QC,Part-time,296
A02947,62611,7215.117798434237,6893.401156326045,30360.6574600343,43,QC,Part-time,174
A02948,13447,881.2656950055775,6676.072297270031,32146.902486788003,51,ON,Unemployed,342
A02949,54647,8463.180127808737,4494.591931837412,35949.39853131227,49,BC,Full-time,599
A02950,26552,7323.00770608181,6893.388222000828,38731.92646842404,54,AB,Full-time,170
A02951,109655,6109.465257026532,697.0774646896116,32117.50243992197,67,AB,Unemployed,36
A02952,88504,8202.929606091773,8598.514719156632,12622.52320556284,62,QC,Unemployed,200
A02953,75768,4041.098477429571,7778.121434439174,43828.249802717044,66,QC,Part-time,63
A02954,128361,2215.0105085385276,2452.299582316788,36873.87022012088,48,MB,Part-time,485
A02955,37333,5120.233891087593,7680.324542540824,37351.65376975084,31,MB,Unemployed,454
A02956,143742,5488.417555934738,126.42601400018494,49831.28022250271,61,BC,Full-time,408
A02957,95625,5383.26372009912,2172.465724808804,40323.800208302484,34,MB,Unemployed,149
A02958,53306,5650.737914801053,651.3723867089593,41628.418754602506,44,AB,Full-time,501
A02959,105863,9487.049182391807,7802.269166178947,47618.870269797764,93,MB,Part-time,547
A02960,34508,9022.456230962314,7558.741511783872,8405.565992595799,65,ON,Unemployed,277
A02961,39729,8757.170365589394,8136.3602380183065,25388.641447425325,55,ON,Full-time,34
A02962,44258,8014.168109086271,44.81693325528835,29447.784155948593,21,QC,Part-time,174
A02963,46055,9434.281072652853,5012.32726678408,17134.510731900424,44,QC,Unemployed,32
A02964,35377,984.9464167940325,7048.361975173365,42130.76385083077,33,BC,Unemployed,396
A02965,110596,2651.232614457395,1554.0112873901546,38358.56146064045,84,ON,Part-time,253
A02966,52715,4950.559456545849,6497.9072751262465,36323.27065089808,46,BC,Unemployed,567
A02967,71564,8465.344931234053,841.1009930968571,49860.32254815017,56,BC,Part-time,322
A02968,45112,5051.6571152273245,1813.2585610431317,13709.687297011134,62,MB,Full-time,12
A02969,24144,7480.347393415887,4757.96814994601,37037.405332095645,71,QC,Unemployed,49
A02970,68674,1389.5990524891622,6535.651526811021,28018.81927038913,98,BC,Part-time,232
A02971,23062,2524.1381297656017,1458.6912695389608,16336.469942199928,22,BC,Part-time,539
A02972,57975,7317.7609503767235,1852.233308309379,8868.756665433166,90,QC,Full-time,95
A02973,30270,1647.3400888772405,2044.46367065663,44898.30801630981,62,QC,Unemployed,342
A02974,162062,3513.5593465492675,2387.008046989785,30177.318652684422,64,ON,Part-time,192
A02975,94634,2648.6625781357143,2265.538485262912,41421.758044398935,44,QC,Part-time,510
A02976,63257,3498.616942224785,3951.4910849763673,27721.904216075698,31,MB,Part-time,450
A02977,112865,7083.240490779703,6537.896508367229,11778.876952046958,87,ON,Unemployed,124
A02978,39298,3678.4718114280104,4380.317831344697,17539.891841915938,62,BC,Unemployed,80
A02979,78734,5552.633226079402,7759.739087498881,19695.40328120378,71,MB,Full-time,6
A02980,66303,999.3187705440964,7192.685059486148,48673.805812681414,69,MB,Full-time,329
A02981,68467,8050.176932346278,1265.2691404907569,1276.0306406877426,31,ON,Full-time,82
A02982,113354,3698.8862564812484,488.41623320743935,49297.63512820084,59,BC,Unemployed,535
A02983,86538,6485.341590333424,8779.415639996061,49042.6201203817,29,ON,Part-time,526
A02984,69318,7253.896016618326,798.3106656287342,49811.38873597669,55,AB,Unemployed,112
A02985,26229,2096.609221117004,1483.391807197131,24352.820767062098,78,AB,Unemployed,439
A02986,37126,8846.7498495335,221.3327555811806,48226.63951142898,50,ON,Unemployed,18
A02987,56429,6162.242516069529,6283.363652986538,20384.35991064154,63,BC,Full-time,8
A02988,62867,4287.251417514814,5823.705631583485,2288.427592750949,36,BC,Part-time,184
A02989,34098,1823.3518357821954,9869.036664352556,11993.012132216463,97,QC,Unemployed,37
A02990,200373,9423.009379012066,8869.32396317172,47319.51600193185,38,MB,Full-time,133
A02991,128065,7550.682041316251,4108.431774809097,1674.469973434599,62,ON,Unemployed,101
A02992,81077,2080.2456273324888,3715.85840912535,27753.712635725777,54,MB,Part-time,148
A02993,62200,3377.107747242245,2968.520342799851,4704.477855839274,87,MB,Full-time,92
A02994,53959,8096.742580880733,1524.0692003788135,15033.432342951346,55,AB,Unemployed,139
A02995,37277,6956.77663215339,1380.8365660200905,5316.549684882446,51,AB,Full-time,294
A02996,62370,7657.842927157243,1322.8370800960543,43116.90243453976,100,ON,Part-time,592
A02997,68252,4412.011022129324,1141.1475718677855,29962.464772737585,37,ON,Part-time,543
A02998,32248,7164.762626421669,2405.1204240553693,45203.21682019733,69,BC,Full-time,187
A02999,70911,3864.937228639137,3066.686303131164,34729.30677747119,50,ON,Unemployed,135
A03000,55518,2112.6291693819644,9615.78971038916,48580.427431009884,40,BC,Part-time,165
A03001,23114,6326.770348413599,5784.732510018857,25984.005083259923,19,BC,Part-time,476
A03002,39023,9760.139255987942,9875.95774513281,32296.818506380852,72,ON,Unemployed,146
A03003,48790,3106.009713953296,3724.6694782567324,29239.132174563772,38,BC,Full-time,244
A03004,154190,4609.6959221253965,4576.26632589441,24728.761042884023,76,MB,Full-time,182
A03005,79251,6740.013710698536,3245.7865916527917,42452.00890572762,53,BC,Unemployed,8
A03006,30771,5415.0628212248785,1828.8765089655267,32581.73164784765,88,MB,Part-time,435
A03007,76505,8434.277957090493,1431.6470777757918,40264.30097791817,88,MB,Part-time,155
A03008,27679,7617.427064695159,9450.79197807832,39531.83289351825,79,MB,Unemployed,113
A03009,103099,582.9720386235704,9868.106817987558,10361.21287210947,81,QC,Unemployed,166
A03010,47407,9984.21233923774,449.0949650873155,32858.01309336454,79,QC,Full-time,487
A03011,57255,7524.024537194672,1503.4587473176653,10782.752939885371,75,BC,Full-time,436
A03012,116424,8639.033162941132,4235.240923010226,29582.70343394477,21,ON,Unemployed,222
A03013,31524,6511.977120953464,1863.3347634440734,34194.29953786873,63,BC,Part-time,190
A03014,29838,8562.851280467623,3638.803936268833,49864.518507791756,33,QC,Full-time,575
A03015,44815,1123.829749287094,1290.9634985963337,2496.5569293371796,35,AB,Unemployed,172
A03016,100839,3477.378355593156,4565.117567217902,5470.877311572325,33,AB,Part-time,256
A03017,28069,8764.209436044928,2716.946161692593,4774.308122190343,23,BC,Full-time,449
A03018,14559,2016.5521126689223,3519.050557586608,20519.703027070263,64,QC,Unemployed,500
A03019,47883,782.4209858002273,943.1265146274759,41257.82971280487,29,MB,Unemployed,76
A03020,79060,7881.18939945219,4281.280507101417,42358.760306569646,82,QC,Part-time,225
A03021,109341,8354.861556432961,9832.576109615698,37112.00019033643,32,BC,Part-time,225
A03022,47596,1626.522181899006,3288.330468811903,44947.03384966744,57,QC,Unemployed,75
A03023,48843,8543.459827827155,8764.29274842435,16820.137264303172,85,AB,Part-time,32
A03024,106835,6867.677955971696,8431.991416236851,5319.577568362657,73,MB,Unemployed,593
A03025,23558,5200.826832165839,9520.584182972107,3849.4983715026556,60,BC,Part-time,68
A03026,49406,8302.50192781385,7901.095122670945,42754.50326134993,93,BC,Part-time,414
A03027,65993,4192.492493189658,6595.96827058815,36791.378423330876,23,ON,Full-time,447
A03028,75110,1939.939562233972,8565.844442274576,35232.149994544925,70,MB,Full-time,361
A03029,46499,2848.5267661061366,756.4468065734964,17644.140588737773,40,BC,Part-time,369
A03030,61042,5051.640182933148,4628.306571988078,19615.354242293084,95,QC,Unemployed,398
A03031,17290,5313.307926731757,9892.562386150588,47947.56291606664,62,QC,Part-time,119
A03032,43173,8055.808264412336,7696.001512947322,4126.4324607988165,77,QC,Full-time,47
A03033,75271,7913.527236523344,9620.753780372232,38912.85510995184,43,QC,Unemployed,67
A03034,36715,5813.665572045748,7796.343561334791,16172.032861711265,39,BC,Part-time,338
A03035,61795,7807.854833654764,8748.819674421442,2913.676302215248,82,AB,Part-time,84
A03036,75021,1917.7345829367098,7065.29632303191,37385.93542638035,86,MB,Part-time,376
A03037,50555,500.64527093294345,7605.020044172398,17214.682398240355,65,QC,Part-time,384
A03038,65338,8736.338226347001,5231.7800983950065,36385.22841839703,53,BC,Full-time,275
A03039,37076,755.5449376276957,9242.37700814133,35675.06477278789,25,BC,Full-time,204
A03040,54111,2466.884297439973,8250.389106233617,27204.55689622264,74,QC,Full-time,64
A03041,81406,6953.1894962438455,8438.849656656323,39091.28333131689,70,ON,Full-time,78
A03042,64898,4094.4793762730915,6730.091009630523,29470.87788439093,64,BC,Unemployed,525
A03043,44749,8763.139699155088,3045.79947087249,15045.205789564774,27,MB,Unemployed,324
A03044,67118,2979.7979466226952,356.29795390139327,36971.64975215653,76,MB,Unemployed,377
A03045,85768,118.71346669359295,9356.551294095445,29867.850978008453,41,ON,Part-time,345
A03046,21528,3006.5564056074413,5861.203488054969,1623.6368028061065,21,BC,Unemployed,434
A03047,107112,5780.750491848316,2981.4297114814026,45180.56471074516,79,ON,Full-time,377
A03048,50714,3759.383754032933,1491.351078475378,27736.53729789136,27,BC,Full-time,14
A03049,74224,5348.727557587553,8295.231655007547,43562.73600849706,71,BC,Part-time,453
A03050,109176,8765.981188350186,8365.201944475788,44254.10511012999,86,ON,Unemployed,192
A03051,30220,9124.850542303686,8145.079681305315,22803.366180019337,67,AB,Part-time,232
A03052,42082,2659.740646541121,6450.826919667862,25875.339826110318,88,QC,Part-time,262
A03053,51939,4621.404732699007,3660.1538759187592,21371.964996104492,66,QC,Unemployed,445
A03054,40547,5491.440152414511,3040.70284780257,23022.40199009423,100,QC,Part-time,53
A03055,142852,9491.124568882471,85.54770118170185,44862.21078961466,25,ON,Unemployed,3
A03056,39093,9986.173191643848,8336.075586882404,39619.05668442764,49,BC,Unemployed,256
A03057,45448,2354.0724884152664,874.3269749364247,7199.758139463322,74,BC,Part-time,360
A03058,66455,7269.798713458154,6307.549980407676,30905.0812954647,79,MB,Full-time,239
A03059,32893,3780.3106223319514,5040.749468400883,49799.42537893077,23,BC,Unemployed,481
A03060,49230,81.08196886213226,5266.893589263512,30181.9843603918,48,AB,Full-time,460
A03061,70321,92.52522435902355,9267.128453077734,39507.70965406217,40,QC,Full-time,137
A03062,50800,4605.660075622557,316.1501127124211,38684.01219567737,35,AB,Unemployed,450
A03063,57262,4883.349130043346,7733.922246287723,18165.5587677441,28,QC,Full-time,323
A03064,46047,225.69696573442656,520.5239836730713,19220.615832493986,89,ON,Part-time,472
A03065,28137,6869.274167743025,381.536059353772,36479.744667729756,86,AB,Part-time,476
A03066,70466,2940.0338859495314,4298.17698141382,25499.19304863692,60,BC,Full-time,192
A03067,144287,5598.931015359494,630.7517434296673,28957.96474738901,45,QC,Part-time,306
A03068,60554,3009.190731654188,7891.439512929121,35932.383727877044,25,MB,Unemployed,541
A03069,67153,1671.343148693072,5295.630936483372,39101.17632491346,41,AB,Unemployed,220
A03070,84834,4071.737385988753,290.38782659774444,14304.312308920496,93,ON,Full-time,171
A03071,31806,2322.7336479050077,405.00686481919513,8192.894212411184,26,MB,Part-time,159
A03072,140555,5348.009769191681,6126.685297394793,15297.937689462537,26,ON,Full-time,171
A03073,66387,1988.2853028647996,8061.118176584049,25869.377929511702,23,QC,Part-time,62
A03074,135676,5084.05976644627,4377.995312747736,17764.924547554918,89,AB,Unemployed,572
A03075,41588,1573.7851486886757,5545.806715356244,28849.775183532096,20,ON,Part-time,64
A03076,148914,6709.747094857849,7998.294540499016,3619.820482155794,69,MB,Part-time,168
A03077,88404,7539.376844414241,6105.061740418192,25977.770169074593,84,MB,Full-time,80
A03078,79112,1103.9423424993377,2247.6023765881946,19031.260439947688,30,BC,Unemployed,267
A03079,67447,4678.024120373392,6130.520258694786,27198.670989751237,65,ON,Part-time,379
A03080,52988,708.7170065487359,6282.794590652135,21704.134389363862,73,AB,Unemployed,72
A03081,109356,5981.824455420024,7341.069808811267,14927.066681239581,44,AB,Part-time,331
A03082,64362,2644.0429792964537,6208.741875568013,45301.28736742415,63,BC,Unemployed,187
A03083,22439,5276.244568387078,9692.421304580379,10053.484432646488,80,MB,Part-time,24
A03084,34320,5174.610093842912,1972.8830871706848,34386.913203447424,88,ON,Unemployed,227
A03085,54675,9243.543461938005,9510.906795670762,46307.59091653829,20,MB,Part-time,117
A03086,70059,5490.832225687229,5383.394903500162,27394.828024586222,44,ON,Unemployed,444
A03087,58326,5829.984797183157,6719.5614049491205,43944.01594039462,32,ON,Part-time,107
A03088,110369,4016.5312576438027,994.6159745218986,7117.722443230934,100,ON,Part-time,241
A03089,22619,9490.796031828168,3805.75941378107,25195.649742563997,75,MB,Unemployed,533
A03090,64466,7771.859094396096,7693.791464631726,23394.23874356603,50,MB,Full-time,480
A03091,24175,2854.0529030284156,7069.110150989904,1397.821544812748,80,MB,Part-time,502
A03092,87724,8442.09585776232,401.39388165410185,22719.60972660739,96,QC,Part-time,497
A03093,57232,4323.9636018509,5465.942634972446,19082.458062747293,48,MB,Full-time,55
A03094,74006,8286.67143533594,882.7819296840944,33820.137660956156,31,BC,Part-time,148
A03095,38954,8228.88068293502,9958.564291781622,46978.15915024941,58,QC,Unemployed,310
A03096,113758,1888.7018676285438,8972.965885332946,5203.76332483979,49,ON,Full-time,551
A03097,101008,7011.411313835769,210.80660428536956,17046.34294901653,55,AB,Part-time,120
A03098,80327,2906.429693065311,8586.495789026309,22759.172132318345,63,QC,Unemployed,25
A03099,56237,2974.926699926682,9194.296005584076,23304.08352368478,77,QC,Unemployed,111
A03100,80179,2963.480768805807,3535.482225634551,38965.67632127043,46,ON,Full-time,510
A03101,42135,7255.682475599482,7195.016550477659,22726.3876258386,79,MB,Full-time,22
A03102,92030,2298.260417925361,4421.037462077789,2330.9037712290146,37,MB,Full-time,263
A03103,136877,9.058352460902253,6552.324845763441,35795.10063504874,61,QC,Unemployed,115
A03104,102478,7152.368534826331,3403.1740429819147,44356.655062137914,77,MB,Part-time,479
A03105,41660,1711.8474383512528,3225.5923663326835,26181.33091493397,34,QC,Unemployed,306
A03106,71883,1044.8239530783464,4244.33888857579,29474.317563226763,87,AB,Unemployed,230
A03107,31430,2375.161205940601,1455.6775865250115,8983.885509483258,62,AB,Full-time,491
A03108,79881,3799.00522322704,8311.389644353825,11811.651289268895,84,ON,Part-time,119
A03109,75162,4759.063274732007,3486.9789536163667,12523.341717105977,28,BC,Unemployed,285
A03110,23557,445.7004071263082,4001.495539058452,22106.35676918347,65,BC,Full-time,406
A03111,33563,9705.733326273605,8940.546127021445,46479.11582388647,37,MB,Full-time,357
A03112,52079,7160.630534195581,4966.238140631714,26567.453569029418,99,BC,Part-time,151
A03113,51620,3231.9406532433613,5442.539093508629,10412.78461486628,69,AB,Part-time,597
A03114,32773,3186.9725728539734,9564.981247770986,14038.299057578532,31,ON,Full-time,324
A03115,72881,4485.425493684594,8867.263831449893,19816.73645663203,81,AB,Part-time,245
A03116,68039,6262.44822763033,1694.667088884395,31539.689808947172,34,QC,Part-time,314
A03117,54446,1463.7306658896775,4732.15029918105,22561.624497196262,71,MB,Unemployed,161
A03118,41118,1889.2981376495234,9712.962274285455,20229.79736466932,53,MB,Part-time,368
A03119,101361,8594.345828335508,3723.662982286027,28671.701419550744,77,BC,Full-time,184
A03120,137283,2562.5492388907255,3715.7310851620005,12849.91475276881,57,QC,Part-time,275
A03121,47113,3801.949979751775,1950.3023178915435,4866.260356644527,85,BC,Unemployed,528
A03122,44179,8712.71850950117,1143.2311411912522,2196.3014262888837,91,BC,Part-time,435
A03123,76703,6631.478293998225,7403.047907559818,13311.699009889226,79,BC,Unemployed,259
A03124,50165,3417.1187934168834,7700.304687015165,5488.009673078966,68,QC,Part-time,244
A03125,55960,6836.9954572462075,9690.12963503,17480.691287517573,71,BC,Part-time,337
A03126,86849,196.8321538141371,7734.18210905363,38873.74347762802,64,MB,Full-time,49
A03127,23096,7356.426600113652,2433.524940335987,36098.422193855076,70,BC,Full-time,271
A03128,115989,4870.160405162394,401.1657828851545,30935.453516613412,47,QC,Part-time,234
A03129,62220,8131.821472844613,9854.373843696601,42772.51195009446,23,QC,Part-time,583
A03130,48842,9546.376520064683,3404.5069554360575,14821.313602669557,85,AB,Unemployed,555
A03131,57381,9257.885494945684,3119.7154243242076,44367.63389846832,92,BC,Unemployed,305
A03132,58883,9092.650434553407,9059.552097493824,20562.719313789778,93,QC,Full-time,476
A03133,25247,5121.699559338871,5850.998985449861,20643.7725950647,99,BC,Part-time,487
A03134,126698,3601.4211413893804,2148.711738491346,20862.229067650554,58,ON,Part-time,79
A03135,61252,4650.353247306728,8890.962427162396,5806.623945808091,90,MB,Unemployed,285
A03136,74876,6898.960033133608,9933.608550547433,48799.03441822173,20,MB,Part-time,560
A03137,96555,8839.977768711868,866.7856115083073,7786.8321134328,86,BC,Part-time,97
A03138,36008,2069.8630300011955,8622.516283024872,17703.400498990042,80,MB,Part-time,477
A03139,76026,9181.93158461703,3905.15697684394,16645.715696011102,98,MB,Unemployed,405
A03140,52484,8151.802319698891,5240.724465067044,4659.292208018773,76,ON,Unemployed,536
A03141,91627,9788.560151782347,9148.159757649808,8460.746375481956,87,MB,Unemployed,567
A03142,20712,8802.517732816872,9733.791957751173,3198.058473083905,76,MB,Part-time,254
A03143,57099,2799.3732969190664,2621.639104087994,15327.82018446516,53,QC,Unemployed,486
A03144,44386,1059.559113440477,2128.507709599138,43466.189277416415,32,MB,Full-time,193
A03145,74475,1122.4107199158861,805.1655859151185,17632.66808113184,33,BC,Full-time,515
A03146,75896,2912.233185782761,5617.97852662138,7060.8997713015815,24,MB,Unemployed,463
A03147,42120,6141.837239845392,136.04395450668272,32638.99955081198,34,BC,Unemployed,503
A03148,42024,8043.203260971725,4118.982976099365,49833.444690690616,64,MB,Part-time,35
A03149,56770,8992.503069815648,733.8401665200855,12383.86568706445,81,BC,Unemployed,15
A03150,38321,6237.5338436923275,4052.25782929334,14698.979263157902,30,MB,Unemployed,589
A03151,91408,56.3131274805373,399.32189265609264,48620.50565975864,59,BC,Full-time,72
A03152,49886,1863.1677651853352,8352.172606087688,9760.03808997387,37,MB,Full-time,319
A03153,14025,997.2620385336794,2097.3899393856586,26049.489305499028,94,ON,Full-time,244
A03154,49746,3633.2447556901,3283.0871035791197,12742.95451778865,95,QC,Full-time,194
A03155,35697,5013.509936337459,8700.479966063918,46685.242997160945,20,QC,Unemployed,88
A03156,26541,433.97178578560846,7462.660613322051,49094.52971423841,38,QC,Full-time,138
A03157,32318,3484.779757956553,2190.383616420585,40920.19445988075,27,QC,Part-time,562
A03158,63373,1791.7967462532258,718.9941865749605,16424.406974827718,39,ON,Part-time,396
A03159,116590,6470.701662588739,7156.737768553395,20770.886288744743,26,ON,Unemployed,483
A03160,70171,4642.7236932434,3907.0255068810934,12872.978499654646,57,MB,Part-time,386
A03161,44304,4953.176469339088,7660.799991182213,44647.14038344058,55,ON,Full-time,367
A03162,75361,4276.917880334611,4452.947723752104,45813.35560671975,47,QC,Full-time,457
A03163,47693,9560.19710486567,3460.024129722764,21524.662450056312,53,AB,Part-time,421
A03164,42395,2147.351251215632,4512.054082123966,33170.12042524709,56,MB,Unemployed,231
A03165,33688,5166.642598438743,7485.589856706767,9112.10580896,93,BC,Full-time,538
A03166,24988,7360.173683653359,9022.20286540374,22311.859117807042,53,QC,Full-time,343
A03167,49371,5568.4441313456255,497.67196588575536,31943.456227001385,86,QC,Part-time,137
A03168,64933,9290.20885716801,5241.115412269552,19884.75280738296,21,QC,Unemployed,373
A03169,57170,3779.683556412842,328.35429083877597,18522.376758636536,30,ON,Unemployed,436
A03170,48733,4636.75805773178,4684.095450243587,1048.9506210801906,50,BC,Part-time,154
A03171,37392,885.2231521472842,8852.828290969004,40410.37972507859,65,MB,Full-time,518
A03172,81326,6089.991110519285,3615.9026642030967,44577.54298905096,81,QC,Part-time,114
A03173,31055,2882.11968448106,9324.504210806432,48503.71294774578,44,BC,Part-time,91
A03174,88443,1603.0903951556886,6306.084716506094,36244.29786839156,61,AB,Part-time,345
A03175,36351,5445.312929045081,9341.553437930064,27890.823306124345,95,ON,Full-time,593
A03176,41187,5323.102633799106,7571.666254125196,14194.94147062676,62,QC,Full-time,524
A03177,28816,758.7164122404755,1034.3516664876229,49965.674322211424,56,BC,Part-time,583
A03178,46695,6982.154534944728,2311.5136756267707,29897.889872073174,47,BC,Unemployed,90
A03179,97709,6237.721906508529,3941.7045458350617,34376.54954419187,73,QC,Part-time,397
A03180,77645,1890.172827464972,1701.0688201207602,34437.901935810565,70,BC,Full-time,104
A03181,97861,4694.348621540438,4949.116047766605,42417.33799210189,37,BC,Unemployed,595
A03182,77899,7203.229164785599,4713.681557014906,1473.9544034990413,53,MB,Unemployed,539
A03183,34553,5294.357405412765,9562.591980273812,11792.10008113722,66,ON,Full-time,278
A03184,50853,3954.890761835702,4337.2788289597775,33611.166008330685,78,MB,Full-time,11
A03185,40619,3223.3845808094366,7856.268042879978,44862.14110440382,49,ON,Part-time,306
A03186,116702,6103.938666440536,9419.105448514798,34581.60031414645,21,ON,Full-time,363
A03187,32981,9391.086983102407,8769.888309739856,21261.073283190326,53,MB,Unemployed,317
A03188,93802,6717.448404774834,2086.6762451159184,18716.21929764282,70,QC,Part-time,537
A03189,93767,747.4590363631551,4960.298942535443,37159.4524058827,89,BC,Part-time,213
A03190,149778,4606.849734821338,3477.397822959257,37320.64715972248,69,AB,Unemployed,313
A03191,48886,8908.241315106276,3998.586951372155,30745.84163277883,74,MB,Full-time,454
A03192,85670,944.6242580108687,3608.0682624575124,15281.884180769515,39,MB,Part-time,398
A03193,187761,9888.757121375433,8263.59210175004,46332.586101136636,19,QC,Unemployed,221
A03194,44058,9490.693936454212,4521.390551224475,28042.117163813316,71,BC,Unemployed,579
