applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP02355,4280.193524396438,224771.4169540592,720.1429290165287,7055.545548472396,51,ON,Full-time,115,697.0,50000.0,26.9413177911967,4,7,Late <30,404.1197668679505,0.18374253727870504,15000.0,6.75,0
APP02356,6582.837834261573,65598.00903139198,295.0848173599934,8771.24135941343,99,ON,Full-time,357,689.0,50000.0,16.00121557883375,15,1,On Time,240.01823368250624,0.14602399742520916,15000.0,7.75,1
APP02357,2638.0607494635756,54292.55148891188,571.4378807283466,8531.947909434652,85,BC,Unemployed,0,668.0,50000.0,16.855350672433588,8,8,On Time,252.83026008650384,0.23875685672687616,15000.0,7.75,1
APP02358,120.6993530061795,63319.08130805272,352.7765334484953,6670.719075058143,61,BC,Full-time,167,717.0,50000.0,9.042431257020516,10,9,On Time,135.63646885530773,0.1304885466431393,15000.0,7.75,1
APP02359,5189.373642647569,35598.361663777556,335.6550437983011,6107.68360971424,36,ON,Full-time,354,732.0,50000.0,4.048968518312353,11,5,On Time,60.7345277746853,0.19538654683230383,15000.0,7.75,1
APP02360,6057.59489358972,68563.89124301124,334.628467546354,5375.971546344846,92,ON,Full-time,115,799.0,34741.55707703297,36.98171193755558,13,8,On Time,385.4406768254936,0.15425290626608584,25000.0,6.75,1
APP02361,9628.704940018097,44538.71155234361,537.0134139296905,10481.009431348173,71,ON,Full-time,408,801.0,50000.0,19.93449537123396,14,0,On Time,299.01743056850944,0.3099670611943713,18372.218515341738,7.75,1
APP02362,5894.708030932468,40421.79421327198,266.6908336778026,4639.369853599095,57,ON,Full-time,592,629.0,46478.37574477399,51.66912857676944,4,10,On Time,720.4491517188388,0.3343704364220827,6669.596045189878,9.75,0
APP02363,4711.725593781419,38415.55401756207,232.56286337487117,3853.0240328424434,90,BC,Part-time,323,756.0,50000.0,38.768924687713714,9,3,On Time,581.5338703157057,0.29040969840002845,19207.777008781035,6.75,1
APP02364,5734.016258977038,84688.23571831895,444.00376738787725,9176.470430207984,52,ON,Full-time,541,818.0,50000.0,51.624626185508994,17,6,On Time,774.3693927826348,0.21164695574173914,25000.0,6.75,1
APP02365,9279.00629862027,50218.885839013295,605.1384922521372,4957.398078663991,55,ON,Part-time,42,702.0,50000.0,33.62237669591358,7,9,On Time,504.33565043870374,0.3006508959400239,15000.0,8.75,1
APP02366,8283.781456016462,96090.31197339817,970.4350724409483,10316.984597329953,59,ON,Full-time,460,706.0,50000.0,27.697778658261598,7,8,On Time,415.4666798739239,0.21172722894738422,15000.0,7.75,1
APP02367,3229.78733363808,51646.87792968701,534.399236247415,4606.775905008592,67,ON,Full-time,119,,36715.391780800004,40.356828162419994,3,0,On Time,444.51502710410193,0.25955897090762514,15000.0,6.75,1
APP02368,2372.5436365713726,36341.58939162725,302.66625171500147,8721.39307032047,28,ON,Full-time,574,763.0,50000.0,40.34227892212014,18,0,On Time,605.134183831802,0.3861500547114252,14990.905624046241,7.75,1
APP02369,2626.336123660736,43389.29943910004,352.43963122259845,1496.199069138697,58,BC,Part-time,450,,36605.267367203116,43.494921627006725,10,2,On Time,477.6429705816379,0.24198645800395402,15000.0,7.75,1
APP02370,5044.21039715213,87874.85253351365,446.71272308488926,5241.1916812135205,36,ON,Full-time,441,798.0,50000.0,18.623321172638242,5,5,On Time,279.3498175895736,0.12062130618413228,25000.0,5.75,1
APP02371,7440.494512285778,57881.668753295315,511.2114268810183,4775.531924643066,43,BC,Full-time,189,711.0,50000.0,33.718643485689,0,4,On Time,505.7796522853349,0.24054393632310533,15000.0,6.75,1
APP02372,5032.1920718296205,51453.78350255367,320.26399694844906,9983.466132035157,59,ON,Unemployed,0,820.0,49161.953477871575,36.28396486616895,4,10,On Time,535.1371778229974,0.269345827680528,25000.0,5.75,1
APP02373,677.9639582811259,63635.76491638246,783.327276211818,11637.609435511411,54,ON,Unemployed,0,767.0,50000.0,35.064406278113275,0,4,On Time,525.9660941716991,0.3127338827078821,23863.411843643422,6.75,1
APP02374,7235.807004399809,70506.50724021408,761.8116119558463,6069.694043622576,20,ON,Full-time,285,814.0,50000.0,18.75330952117308,2,8,Late <30,281.2996428175962,0.2085257870297646,25000.0,5.75,0
APP02375,8059.701286709538,84807.99599604764,645.2418915438475,10073.199048691338,92,ON,Full-time,104,672.0,50000.0,7.839032430158179,2,2,On Time,117.58548645237268,0.15069664178928516,15000.0,6.75,1
APP02376,2894.9786511971965,93664.56614874749,508.39663675101286,8696.641710531016,67,ON,Part-time,569,845.0,50000.0,10.602168663962058,2,4,On Time,159.03252995943086,0.11893442178150161,25000.0,5.75,1
APP02377,6641.257392833504,94115.63027671802,583.1940270101413,11641.245864300625,85,ON,Part-time,457,675.0,45719.985956396136,16.57605763696541,6,6,On Time,227.3571367123414,0.2556118368831858,15000.0,7.75,1
APP02378,4265.919010543934,40745.92685300007,211.2179774344037,9922.193657771071,71,ON,Unemployed,0,679.0,50000.0,12.682993946473209,0,10,On Time,190.24490919709814,0.20589896964775745,15000.0,6.75,1
APP02379,8891.193557274428,113566.82467832357,307.77360110956465,1852.2587256010358,37,ON,Full-time,311,,50000.0,5.8784316918127075,9,1,On Time,88.17647537719061,0.10112838953470023,15000.0,7.75,1
APP02380,8452.255581607398,65578.92230297165,388.8395729176571,8846.098946204598,44,ON,Full-time,384,679.0,50000.0,44.65257597234064,19,6,On Time,669.7886395851096,0.24227501173722246,15000.0,7.75,1
APP02381,5254.319983096422,45424.08668698509,400.06909976316695,6890.49686964611,72,BC,Part-time,165,871.0,50000.0,38.908440558905816,4,10,Late <30,583.6266083835872,0.314479132387852,17034.032507619406,6.75,0
APP02382,6915.055458135945,45514.22486622976,488.16154971079,1180.7966372555989,69,ON,Full-time,407,761.0,23811.050387677413,44.66145074339148,20,0,On Time,319.0308162113002,0.22215901095087,25000.0,6.75,1
APP02383,8833.49701022104,67242.57143537408,456.3052200294424,3764.4425459798804,43,BC,Part-time,581,759.0,50000.0,22.70416208989746,15,6,On Time,340.56243134846187,0.16236159474627432,25000.0,6.75,1
APP02384,4957.170100782755,59774.22096781673,291.2348555975293,11139.307695295824,35,BC,Part-time,476,568.0,50000.0,31.56416537090148,15,1,On Time,473.4624805635222,0.22060544814693475,10000.0,9.75,0
APP02385,3132.5074048882198,61252.7829684091,492.33887642453357,11186.675100654282,92,ON,Full-time,58,822.0,50000.0,21.049233743443448,3,6,On Time,315.73850615165173,0.22405727482174867,25000.0,5.75,1
APP02386,7536.661379095813,48309.1790757129,502.4598428868878,9787.35506220698,79,ON,Full-time,416,636.0,48426.500412324516,54.24325584093124,16,2,On Time,788.0433154040041,0.39349635174078335,7971.014547492629,10.75,0
APP02387,2200.6625478469177,56602.31988441657,340.3987307954146,11799.575636057883,64,ON,Full-time,597,717.0,50000.0,28.65041586073221,12,10,On Time,429.75623791098315,0.2383242750651201,15000.0,7.75,1
APP02388,3885.3114800604203,45965.91955703592,275.76661551927765,9871.997470866254,73,ON,Full-time,251,663.0,50000.0,24.754183413838927,2,4,On Time,371.3127512075839,0.24624486139539506,15000.0,6.75,1
APP02389,8657.272371067937,79220.07265521106,955.4119187915962,1112.2460601376972,68,ON,Full-time,220,739.0,50000.0,16.889650273078658,7,10,On Time,253.34475409617983,0.18815292837682607,15000.0,7.75,1
APP02390,7244.223402693151,82743.46070364738,1002.6809314745672,4166.17774331663,93,BC,Unemployed,0,842.0,50000.0,31.262978854051877,1,8,On Time,468.9446828107781,0.23155100350031138,25000.0,5.75,1
APP02391,4038.1100524749922,34859.08623463234,432.9689456974909,1336.8660046153916,29,ON,Full-time,160,643.0,34392.50965445431,29.134043829555583,10,0,Late <30,300.5978651043856,0.26633152196801924,9586.248714523894,9.75,0
APP02392,2147.445024083574,45893.198622609176,500.1056818819447,2035.187656113154,30,BC,Full-time,187,662.0,50000.0,18.40205418992193,3,5,On Time,276.03081284882893,0.21890619513325293,15000.0,6.75,1
APP02393,3559.6839083223654,38714.391700079424,222.02192905801303,3407.248986458537,58,ON,Full-time,599,,50000.0,25.079929469899625,7,6,On Time,376.1989420484944,0.2171094448162521,15000.0,7.75,1
APP02394,2841.04149227433,49907.08644827286,296.1076942341793,6539.144009580747,66,ON,Full-time,464,845.0,50000.0,11.34719598734418,12,9,On Time,170.2079398101627,0.15929359972197488,25000.0,6.75,1
APP02395,1760.8928794385392,59153.67951810297,414.18678883363526,10322.852038082196,74,ON,Full-time,498,686.0,50000.0,14.368775571804235,3,8,On Time,215.53163357706353,0.19056883518443035,15000.0,6.75,1
APP02396,7433.329135656567,39262.76522747635,267.6845458558983,10481.634317728189,26,ON,Part-time,330,662.0,50000.0,46.66797053622763,1,3,On Time,700.0195580434145,0.3918684155849213,14723.536960303632,7.75,1
APP02397,2520.698868501715,45998.658915373926,558.3193594218056,7778.220444130261,32,ON,Part-time,349,733.0,50000.0,39.36725052937109,7,8,Late>60,590.5087579405664,0.3605778333396555,8624.74854663261,10.75,0
APP02398,4541.674701677638,44879.58320807147,482.1091923008255,11209.935329728585,74,ON,Full-time,500,720.0,48578.28781240762,38.656733013709456,17,0,On Time,563.3633706682132,0.3694608169032342,15000.0,8.75,1
APP02399,3858.5944683610905,64544.208027969165,658.3556509111551,6500.685592492289,72,BC,Full-time,490,638.0,37817.37745233164,14.054975995050622,6,3,On Time,159.45669968648693,0.1883049678942872,10000.0,9.75,0
APP02400,9820.773786356309,61928.06608938352,354.0031322863215,10779.396485465217,35,ON,Full-time,280,687.0,50000.0,45.324073333497694,16,5,On Time,679.8611000024655,0.2629979353581822,15000.0,7.75,1
APP02401,3910.922441482205,48844.84862381629,573.7338548204414,5994.717819652134,63,BC,Full-time,164,,50000.0,29.00946172817162,13,6,On Time,435.1419259225743,0.2920391440630991,10000.0,9.75,0
APP02402,799.8248279675479,63957.34953103806,707.7255832832376,4049.475081640705,23,ON,Full-time,398,717.0,38748.515229523786,22.38337705505347,6,0,On Time,260.1967880117738,0.20439995685854076,15000.0,7.75,1
APP02403,898.2575257208402,51478.59862454189,284.6945998347675,11080.542099104705,21,ON,Part-time,68,620.0,50000.0,22.77505035009718,12,10,On Time,341.62575525145775,0.223487812879731,10000.0,9.75,0
APP02404,5907.537213530648,55906.10867931346,638.8066466371703,5267.285832467563,27,BC,Part-time,428,900.0,50000.0,29.250388109991594,1,10,On Time,438.7558216498739,0.26521202905004143,25000.0,5.75,1
APP02405,5993.635517382656,100203.7700384966,644.8509545605187,6537.445197289078,38,BC,Unemployed,0,764.0,50000.0,33.794820559212,11,0,On Time,506.92230838818,0.1614186713752824,25000.0,6.75,1
APP02406,4187.58990482655,90677.43160570443,438.9314720792809,4617.46695783745,39,BC,Part-time,432,740.0,50000.0,41.430599356709955,1,8,On Time,621.4589903506493,0.15866101850502318,15000.0,6.75,1
APP02407,4318.436923120297,41070.734623251075,395.9295163091861,8291.213603198028,98,ON,Full-time,375,762.0,50000.0,27.227796408040795,7,6,On Time,408.4169461206119,0.3076885417860234,16941.67803209107,7.75,1
APP02408,539.3258284087121,77795.99186028155,748.0114824151525,11945.343475066391,51,BC,Full-time,423,680.0,50000.0,24.295254687212324,17,8,On Time,364.42882030818487,0.22687039346965243,15000.0,7.75,1
APP02409,5165.465103892622,77369.22969064496,383.57859415332746,1280.649037512466,23,BC,Full-time,78,708.0,48078.69957094857,46.14119703931953,1,4,On Time,665.5226250892156,0.16867491555228661,15000.0,6.75,1
APP02410,5047.394753803517,118997.95196734426,293.27260899741117,10898.328066078117,42,ON,Part-time,488,760.0,48850.5918417452,25.296174782640655,20,10,On Time,370.71993283926787,0.2766828331892729,21489.061082610926,6.75,1
APP02411,1495.4931855694454,77540.7402679704,964.6161540502218,1043.1866268819194,81,BC,Full-time,170,641.0,45158.80708595027,38.20143151418314,3,8,Late <30,517.5393228468413,0.23421768796220982,10000.0,8.75,0
APP02412,1038.3938611092758,96211.58354676473,944.8191310553882,5006.506692608322,97,BC,Part-time,38,774.0,50000.0,12.17862489485469,16,4,On Time,182.67937342282033,0.15936048340400769,25000.0,6.75,1
APP02413,1235.724905994905,43311.00432239381,443.9649238135506,2854.6748691846574,44,BC,Full-time,567,888.0,50000.0,44.17106688234983,13,5,On Time,662.5660032352474,0.33030991318054365,17865.789282987447,7.75,1
APP02414,1010.2824649125852,46058.82296515547,273.6344253870658,9330.759587398064,51,BC,Unemployed,0,601.0,50000.0,16.60352972084118,7,7,On Time,249.05294581261774,0.20910916271451,10000.0,9.75,0
APP02415,6097.081955367598,82308.02615221535,396.9867486385295,1556.7192483289082,36,ON,Full-time,290,762.0,50000.0,20.791722500221137,3,8,On Time,311.8758375033171,0.11015657144217073,25000.0,5.75,1
APP02416,1964.8265240291862,65799.93031155397,426.00064203235183,7088.334489427607,36,BC,Full-time,558,654.0,50000.0,42.65089923672937,15,9,On Time,639.7634885509406,0.23314568739747873,10000.0,9.75,0
APP02417,2514.3015218746345,134863.91555441063,446.6273744653902,4244.187472298439,56,ON,Part-time,171,775.0,50000.0,37.882534005318234,8,2,On Time,568.2380100797735,0.19152095256858695,25000.0,6.75,1
APP02418,1735.7214415143974,67178.07644406358,411.21049792990544,2470.3727375117237,51,BC,Full-time,582,747.0,50000.0,23.80766157049312,17,10,On Time,357.1149235573968,0.15048420226454973,15000.0,7.75,1
APP02419,9578.353044485031,68195.52605060044,393.68954504094705,9490.000333129048,45,ON,Part-time,292,870.0,50000.0,46.590622582825986,17,1,Late <30,698.8593387423897,0.2423470817288458,25000.0,6.75,0
APP02420,8546.174631518354,40740.73889569993,364.8861747471622,3391.5851768078237,67,BC,Full-time,581,856.0,26319.332841823707,53.410912895238525,12,4,On Time,421.721878162631,0.2616611182693473,17925.92511410797,6.75,1
APP02421,2304.948373515209,83043.57732042129,573.0722918781662,3460.427332604328,68,ON,Part-time,422,604.0,50000.0,43.54478184310823,10,5,On Time,653.1717276466235,0.19219646586816938,10000.0,9.75,0
APP02422,3275.66293922126,86146.31464579396,947.857142560751,4025.844636517153,33,BC,Full-time,105,781.0,50000.0,33.223770887696396,1,7,On Time,498.3565633154459,0.2182782701381483,25000.0,5.75,1
APP02423,2098.9284230499716,56619.47247866953,322.70618334722536,7454.434402108302,95,ON,Full-time,566,779.0,50000.0,13.180166677107058,1,3,On Time,197.70250015660585,0.157693107970383,25000.0,5.75,1
APP02424,4918.759594608237,59867.09973435715,481.2452088178996,8256.32524859823,70,ON,Part-time,406,815.0,35494.03903594165,30.921416104890405,10,0,On Time,329.2577850820724,0.21210837125299373,25000.0,6.75,1
APP02425,196.10532474253594,38314.86477890254,164.00608787740748,1193.6277607147947,86,BC,Full-time,459,757.0,50000.0,22.209684056604946,12,3,On Time,333.14526084907413,0.16692012918434454,21073.1756283964,6.75,1
APP02426,6713.680088967957,70770.80895566936,578.953767480285,3660.5659972516933,37,ON,Full-time,248,767.0,41944.64656090579,44.06771255643253,14,9,On Time,554.5213883781457,0.21081440002554322,25000.0,6.75,1
APP02427,5231.581498176416,72008.73409272193,333.54338871388074,5740.679267558111,43,ON,Part-time,309,637.0,47499.253452033096,13.45560307999821,15,7,On Time,191.73933031403766,0.11623641590308025,10000.0,9.75,0
APP02428,8986.389283011033,98877.4795542471,733.0978262055031,4651.7464737735645,94,ON,Unemployed,0,753.0,50000.0,24.724283724659145,15,1,On Time,370.8642558698872,0.250658304155242,25000.0,6.75,1
APP02429,1643.9268432841413,84985.12098642574,914.0094016457004,10725.877243619747,94,ON,Full-time,373,702.0,50000.0,39.87332024631191,16,9,On Time,598.0998036946786,0.25894681346988574,15000.0,7.75,1
APP02430,8041.092460611317,54868.9171854307,452.7195384659181,9664.796039750607,43,ON,Full-time,106,774.0,50000.0,25.66456474122194,16,7,On Time,384.9684711183291,0.24661654327150118,25000.0,6.75,1
APP02431,7919.610144667157,71847.94161544251,351.20911885688855,7884.792370927103,51,ON,Part-time,315,712.0,50000.0,36.42849468680871,6,3,On Time,546.4274203021307,0.18943011333976353,15000.0,7.75,1
APP02432,1271.8118921688692,44668.604040376566,406.65010691984713,4718.466575967437,78,ON,Part-time,539,755.0,29847.318960617853,11.403122876602437,8,10,On Time,102.10579369352133,0.17470254426699364,22334.302020188283,6.75,1
APP02433,3985.5922414412757,60226.02336543833,631.7527921778172,8707.395793307758,55,BC,Unemployed,0,769.0,50000.0,47.613679295028476,3,1,On Time,714.2051894254272,0.3202296480344641,22584.75876203937,6.75,1
APP02434,1701.5264114451688,57562.07372833956,331.32597869079433,10280.018141303739,61,BC,Full-time,72,770.0,50000.0,22.305931694115756,14,3,On Time,334.5889754117363,0.20311613572642173,25000.0,6.75,1
APP02435,2547.205004575489,64894.479768764206,577.6735380004917,7543.134150948854,27,BC,Full-time,378,660.0,50000.0,31.372569100443698,10,0,On Time,470.5885365066555,0.23568527312224744,15000.0,7.75,1
APP02436,2632.4617483054435,54288.48312714236,594.5543015197078,9629.07613582717,32,ON,Full-time,496,900.0,50000.0,28.447177143323543,5,9,On Time,426.70765714985316,0.289593851353571,25000.0,5.75,1
APP02437,5562.363940257727,58307.364567241384,616.2348794401454,9240.154575397226,21,BC,Full-time,185,740.0,32374.29544327855,25.615953285518493,0,6,Late>60,248.78953191797928,0.2350774843825013,15000.0,8.75,0
APP02438,4114.109317604655,170490.71219180207,843.7962417982625,7289.110422763544,87,ON,Full-time,134,770.0,50000.0,21.412998186057884,0,2,Late <30,321.1949727908682,0.21366578151605892,25000.0,5.75,0
APP02439,9477.328040063054,53204.390163684555,611.5505138223184,4434.0153850366205,74,BC,Full-time,174,724.0,46433.30047738047,19.5281844206596,4,3,On Time,272.02741649465617,0.22928898658335925,15000.0,6.75,1
APP02440,1263.7014194700514,37457.1291288104,448.76203455639046,9203.60373801399,44,ON,Full-time,393,631.0,50000.0,24.46202228717975,3,2,On Time,366.9303343076962,0.3497760260002652,7725.532882817145,9.75,0
APP02441,9736.921348501988,102518.71397195065,773.6072025488469,3274.760029933671,71,ON,Full-time,64,782.0,50000.0,35.01609671101919,13,7,On Time,525.2414506652879,0.16353206941254358,25000.0,6.75,1
APP02442,2306.3864021426393,91799.45948032643,817.6035493406143,9574.371811186871,59,BC,Part-time,415,741.0,50000.0,13.510274485337446,9,2,Late <30,202.65411728006166,0.17091457771423899,15000.0,7.75,0
APP02443,7728.739363818531,41161.00705307082,442.7070487889702,9850.013613567864,100,ON,Part-time,403,791.0,34775.17042729952,43.2197235507283,0,6,Late <30,450.8919756892042,0.34666773765337133,15435.377644901557,6.75,0
APP02444,3389.699261728214,74595.67484364103,744.178769195638,10043.593675274104,39,BC,Full-time,113,666.0,50000.0,41.7957981687004,20,1,On Time,626.936972530506,0.26903815356425065,15000.0,7.75,1
APP02445,1430.813954173139,52158.00946655824,650.0279851936899,6202.075680763034,57,BC,Part-time,65,693.0,50000.0,26.12724765644863,11,9,On Time,391.9087148467295,0.2825258823385101,15000.0,7.75,1
APP02446,8578.891852462399,65642.0404094649,280.9904094270839,3117.288445474638,98,ON,Unemployed,0,741.0,50000.0,29.057355260291306,16,8,On Time,435.8603289043696,0.14814336421733396,15000.0,7.75,1
APP02447,3088.608992364632,66250.12983858705,472.10572119966287,2096.959600726756,41,BC,Full-time,401,723.0,50000.0,38.38101640291766,2,5,On Time,575.7152460437649,0.20118839156477392,15000.0,6.75,1
APP02448,6588.554042268422,56534.317655273706,367.9573406783276,9176.973755367166,92,ON,Full-time,290,697.0,50000.0,27.2515988793508,9,2,On Time,408.7739831902621,0.22330660317393258,15000.0,7.75,1
APP02449,5664.436850866266,47944.327130521095,304.5726708093141,10748.875229827945,76,ON,Full-time,483,741.0,50000.0,30.7242778693286,0,10,On Time,460.8641680399289,0.2722915917328275,15000.0,6.75,1
APP02450,4717.563093908743,49304.13098282078,296.8641919609506,8159.221947205973,87,ON,Full-time,420,834.0,44171.35074654394,14.946210478220728,18,7,On Time,198.0582916095474,0.18003338720102294,25000.0,6.75,1
APP02451,4958.194726485391,46076.940157171965,464.27272379877684,2585.7606642720657,93,ON,Full-time,315,756.0,50000.0,31.376900778400422,17,7,On Time,470.65351167600636,0.2636891387186476,25000.0,6.75,1
APP02452,7322.379140922875,47258.07427742201,230.28838852059445,11283.860933693315,47,ON,Full-time,89,813.0,50000.0,3.8896267321887974,12,5,Late <30,58.34440098283196,0.15924862629805092,25000.0,6.75,0
APP02453,877.7291412344057,59442.93037886234,615.0405622822858,11880.122159932514,80,ON,Full-time,357,706.0,50000.0,13.880689820750408,19,3,On Time,208.2103473112561,0.2381419422372887,15000.0,7.75,1
APP02454,6681.806619579052,48932.519174709065,486.6444408171218,5767.164709284141,71,ON,Full-time,518,724.0,50000.0,29.7685399638273,16,2,On Time,446.5280994574095,0.27127664797396134,15000.0,7.75,1
APP02455,8958.121013985787,74424.54591957804,465.6521386326827,7543.0781820114835,63,ON,Full-time,365,739.0,50000.0,42.74125961661022,3,8,On Time,641.1188942491533,0.21493930990713742,15000.0,6.75,1
APP02456,577.8819701986415,223318.3341528086,594.4857545362659,9549.513720018236,45,BC,Full-time,267,684.0,50000.0,15.06641576600383,8,4,On Time,225.99623649005744,0.14018207353179912,15000.0,7.75,1
APP02457,1406.5333923366675,50965.769116411684,479.443732977377,9100.28769055049,52,ON,Full-time,406,740.0,50000.0,32.85130451396313,9,3,On Time,492.7695677094469,0.2931901830561862,15000.0,7.75,1
APP02458,7166.319367020314,65169.49791950785,685.4588102740122,11645.659111267942,32,ON,Full-time,139,845.0,36955.18244576755,22.288231647516703,9,8,On Time,247.099700078253,0.23604814975379534,25000.0,6.75,1
APP02459,4372.8164824461755,70462.15231572025,808.2511577479959,2263.7140018666782,59,ON,Full-time,165,859.0,50000.0,37.444677804961614,14,6,On Time,561.6701670744242,0.24486894554726288,25000.0,6.75,1
APP02460,4035.4862081368838,69879.39777661652,787.3891536007307,7387.973527570863,92,ON,Part-time,106,830.0,50000.0,19.2091727124927,4,2,On Time,288.13759068739046,0.22275508800380292,25000.0,5.75,1
APP02461,1369.6663454423585,62051.008613095604,757.4788940669877,8611.245616404014,78,BC,Part-time,149,744.0,50000.0,25.150494101979,17,5,On Time,377.257411529685,0.2694055175363819,15000.0,7.75,1
APP02462,5067.700407177881,75790.64828557885,682.9905188648918,10791.08266606437,60,ON,Full-time,185,662.0,50000.0,13.683889494240562,10,7,On Time,205.25834241360843,0.19189407168446812,15000.0,7.75,1
APP02463,1265.4531119637725,70094.53786321107,822.8255048382889,10615.205904899658,69,BC,Unemployed,0,900.0,38005.01772887924,13.744835626263649,12,4,Late <30,156.7118164970043,0.22221306333717022,25000.0,6.75,0
APP02464,4766.204563105404,41840.77988533888,456.2434653627761,11757.997729174189,93,ON,Part-time,410,678.0,21010.063363643876,21.593482244532332,16,1,On Time,136.10412905980297,0.27105255558459584,15000.0,7.75,1
APP02465,7636.152989616567,78721.55493694912,914.9200333851661,6632.862993314469,29,BC,Full-time,201,841.0,47969.85209650316,29.773365707091276,17,7,Last 30-60,428.4671848152803,0.23511320769543564,25000.0,6.75,0
APP02466,2582.643578871635,79151.0013204063,337.464648282442,10138.369534945492,53,BC,Full-time,220,749.0,50000.0,33.51504104669195,15,10,On Time,502.7256157003792,0.17349238760462646,15000.0,7.75,1
APP02467,4807.861681797273,48239.79750412894,589.2905290691958,5700.098789400605,37,ON,Full-time,470,637.0,37752.17218031123,45.510691363534036,17,1,On Time,515.438236920342,0.3173475335328338,9949.458235226593,10.75,0
APP02468,9920.159693968357,61347.323079708985,497.6955785665384,5645.452656416354,83,ON,Full-time,434,601.0,50000.0,37.689763050648054,4,0,On Time,565.3464457597208,0.24106784951333127,10000.0,8.75,0
APP02469,6866.504233540372,74453.06179697612,805.4474862216582,3786.832009201449,94,ON,Full-time,29,831.0,50000.0,31.841338633573795,7,4,On Time,477.6200795036069,0.22510921522231347,25000.0,6.75,1
APP02470,8413.567713051985,56961.525011096084,297.72085942267915,10000.610157211528,79,BC,Full-time,64,674.0,50000.0,39.47638700208132,13,4,On Time,592.1458050312197,0.25067130185263586,15000.0,7.75,1
APP02471,4148.476065605458,83685.32221735203,624.8093274246658,11843.966163948671,65,ON,Part-time,96,619.0,50000.0,28.523238502948956,19,0,On Time,427.84857754423433,0.2018958908321562,10000.0,9.75,0
APP02472,7678.609231258553,123264.43606421803,792.4471964417515,3819.759011819837,32,BC,Full-time,540,698.0,50000.0,6.9180129152521985,12,5,On Time,103.77019372878297,0.09840406782035852,15000.0,7.75,1
APP02473,405.09172941321833,47912.40156343495,316.085607612134,1617.4474682317955,85,ON,Full-time,510,,50000.0,29.473584255872538,8,6,On Time,442.10376383808807,0.2020469279367947,15000.0,7.75,1
APP02474,1229.1118254224498,40079.17228702207,208.16307809055115,9970.966811609082,70,BC,Full-time,340,749.0,50000.0,10.211130561021966,0,8,On Time,153.16695841532947,0.19774631156283073,15000.0,6.75,1
APP02475,2030.7059292006213,66441.09493520333,722.9698230078739,7822.530577882318,50,ON,Unemployed,0,745.0,50000.0,29.624621893225434,17,10,On Time,444.36932839838147,0.2532194997888051,15000.0,7.75,1
APP02476,4019.5192461521956,75311.95879434189,319.60030176721204,11556.686806061049,98,BC,Full-time,251,661.0,50000.0,25.202291164400915,6,8,On Time,378.0343674660137,0.166401504908437,15000.0,7.75,1
APP02477,8457.448783257632,56594.41321194894,383.1939130798663,3774.6314098464745,28,BC,Full-time,279,720.0,48855.464536547195,37.22934575764163,8,1,On Time,545.6570944143944,0.2209596086921814,15000.0,7.75,1
APP02478,3462.660507879305,93798.4550303181,527.1555584154776,1781.3042380140919,35,ON,Full-time,39,857.0,50000.0,15.913188527815098,6,7,On Time,238.69782791722645,0.1048152675702358,25000.0,6.75,1
APP02479,6546.211935154629,40592.70806112587,368.391998194268,6416.864869531517,58,BC,Full-time,69,635.0,48308.49364204565,30.0756638628262,7,8,On Time,435.87300494929246,0.29466502635750286,10000.0,9.75,0
APP02480,7093.142948034834,74667.56339711293,469.31824241371834,1940.1262526166224,86,BC,Full-time,277,757.0,50000.0,8.25966705951083,17,3,On Time,123.89500589266244,0.10469076631099501,25000.0,6.75,1
APP02481,5861.823540883414,50572.701757657276,319.8716872947698,3879.6900121297817,81,ON,Part-time,120,635.0,50000.0,23.688787641477383,20,6,On Time,355.3318146221607,0.18783118356795347,10000.0,9.75,0
APP02482,3572.419681701362,101593.90648965727,836.7427748435152,2385.756469010851,33,ON,Full-time,86,687.0,50000.0,46.07927597743557,9,4,Late>60,691.1891396615335,0.1889291982768527,15000.0,9.75,0
APP02483,5770.5334171354425,110269.21578106728,1059.2176367296306,3465.4539762608656,57,ON,Full-time,177,810.0,50000.0,36.64436935384049,16,0,Last 30-60,549.6655403076073,0.18639981621624832,25000.0,6.75,0
APP02484,3422.6559278974623,48191.044722375016,249.511023366015,2167.5911810353105,75,ON,Full-time,92,557.0,44924.64987867302,33.7957097065839,18,9,On Time,455.47812779086587,0.19174107331118043,10000.0,9.75,0
APP02485,838.7373855201208,51434.185822927895,289.53651309688547,11492.96599370014,28,BC,Part-time,420,887.0,50000.0,32.5412466256734,0,7,On Time,488.118699385101,0.26187505628817875,25000.0,5.75,1
APP02486,9928.039781860143,78495.91239898019,488.75136082018037,4064.1898479470906,89,ON,Full-time,81,616.0,50000.0,22.21552716683262,1,1,On Time,333.2329075024893,0.14429948285154462,10000.0,8.75,0
APP02487,1271.824536325109,54002.5350617991,663.2178300430747,5882.87344591822,35,BC,Part-time,341,559.0,50000.0,46.232785210395896,13,2,On Time,693.4917781559384,0.3406941862611472,10000.0,10.75,0
APP02488,723.4838383605735,59832.37010508705,447.3230034774075,10884.729883976446,94,ON,Full-time,421,721.0,45652.60571219173,52.64093633232635,3,4,On Time,720.9587732100849,0.29980233186444205,15000.0,6.75,1
