applicant_id,annual_income,self_reported_expenses,self_reported_debt,requested_amount,age,province,employment_status,months_employed
APP02866,55303.02699017508,4429.37121734436,639.8218333471326,4706.814346853756,24,BC,Full-time,158
APP02867,47162.281221380676,5992.935663104787,497.8363249178802,10519.07881651164,89,ON,Unemployed,0
APP02868,46486.68415394521,4763.382934943662,508.2320422040235,1478.152392560863,65,ON,Full-time,13
APP02869,71208.72741018588,9328.462213602992,779.2978102912676,5718.219649186092,62,ON,Part-time,186
APP02870,87694.95190147248,760.8472676550726,835.0877160199932,9384.208502186908,50,ON,Full-time,309
APP02871,50097.838421442895,5011.197008253482,399.9538487863298,11485.008566019738,21,BC,Full-time,148
APP02872,69594.54564176874,6869.524413854383,791.4510678219036,11840.229389048754,72,BC,Part-time,55
APP02873,32429.291739395983,7919.065384222369,385.3700880666541,5641.663186696159,96,ON,Full-time,571
APP02874,50896.027065692964,5830.186474441363,222.16372129041804,11454.227238170293,56,ON,Full-time,510
APP02875,60090.544885429794,9089.17744121454,276.19360723986017,1389.608706089501,22,BC,Full-time,586
APP02876,46166.9955561364,9419.914468838717,561.2149608826298,9205.08631798412,97,BC,Full-time,573
APP02877,45796.98565454273,643.1922319358351,296.5967790291517,8070.206380969742,35,ON,Full-time,45
APP02878,49641.95380486438,4023.7053954137436,568.139519000741,3744.7404334476755,55,ON,Full-time,86
APP02879,66209.76797072229,234.59021721154437,490.3909883328748,6580.503507476138,54,BC,Part-time,292
APP02880,57338.45298829742,3294.166573744429,295.81866290238554,2425.091115365452,76,BC,Full-time,264
APP02881,30991.123227832424,5368.682179706021,149.90488953704073,10587.56866046717,59,BC,Full-time,268
APP02882,32103.342106947865,9107.949305099488,175.6341473341125,4936.878941002127,26,ON,Full-time,225
APP02883,50557.46613747614,8465.543224654028,315.9391650519215,7886.4891751228815,85,ON,Full-time,216
APP02884,69579.92986898689,1274.9972667198572,573.1753145059437,2746.539149159885,48,BC,Full-time,231
APP02885,26600.19996313588,930.3037474089571,266.33403675281494,3267.813290943278,70,BC,Part-time,177
APP02886,52208.80365915531,5892.6733875666705,646.6924286580748,11911.520078834672,43,BC,Part-time,563
APP02887,51795.114442359874,5321.179724587827,406.3787459743013,9283.950338854622,70,ON,Unemployed,0
APP02888,91989.23133123541,2663.7764143002387,780.5170849931743,11581.69056751478,77,ON,Unemployed,0
APP02889,54036.71065192926,8994.530845538353,460.1296616270428,4254.362817332485,48,ON,Part-time,517
APP02890,68038.03461696576,9273.664094615535,589.342255506264,2810.1916428180243,85,BC,Part-time,513
APP02891,63278.60814354346,4026.1143834016266,536.6767686055475,6533.753098267141,22,BC,Part-time,104
APP02892,32008.459973980847,8903.025571135202,135.70913652642756,6441.351104500777,75,BC,Part-time,101
APP02893,76373.23831530013,3839.4889426297264,319.31957839747025,2924.4116513378667,81,ON,Part-time,305
APP02894,64701.80749208958,7368.168318297002,322.2507588325198,9065.415265395512,50,ON,Full-time,351
APP02895,70643.83031729612,4759.422175477242,354.13552182416583,4979.552878826074,97,ON,Full-time,451
APP02896,196968.04312092275,1225.8315650718298,1977.7182193272902,3050.01754023569,69,ON,Full-time,269
APP02897,32457.654591748415,9279.342012370214,190.66600916325012,4651.817339976173,81,ON,Part-time,372
APP02898,101756.14146874825,4540.9659337753665,1182.6727145997559,7200.245695985166,98,BC,Full-time,38
APP02899,55641.86748293206,7344.870403224037,662.4193672966873,8991.180253984876,19,ON,Full-time,63
APP02900,66113.22862438331,3671.7381443129216,813.1339472792979,6300.7997466323295,37,ON,Full-time,505
APP02901,59830.55672048757,188.80878576234662,717.5086303119677,6781.544888112108,53,BC,Unemployed,0
APP02902,53404.72824545141,1005.3035869183591,343.52071723246934,2528.4052953702326,81,BC,Full-time,265
APP02903,51122.27476011018,4962.194794899244,430.1840775110839,11061.600171790553,99,ON,Part-time,535
APP02904,66955.13757341438,6899.643571263624,376.8765037848558,11215.966177912489,44,ON,Unemployed,0
APP02905,38475.36156134066,3347.353265792791,418.8074063139456,8517.69249459804,31,ON,Full-time,79
APP02906,75970.41105423155,6954.884591776504,878.9977280043717,1193.9454982742718,41,ON,Part-time,185
APP02907,53533.726894607025,6986.35589431956,602.8293973223639,6907.816374936587,53,BC,Part-time,495
APP02908,43213.34606704041,7039.359073278309,336.11590801311564,7921.408692974749,30,BC,Full-time,571
APP02909,52993.34441490245,4925.2185402050845,555.8444889770816,11941.19645253921,27,ON,Full-time,370
APP02910,88439.16823080706,9148.86150121504,440.41170591151393,11956.736507142765,96,BC,Full-time,331
APP02911,51654.10449508115,4891.965179806156,232.548831954066,10433.723588581131,85,BC,Full-time,440
APP02912,67539.07176995336,4502.651934966382,705.3535344226532,1702.1409122872487,62,BC,Unemployed,0
APP02913,48709.94912023957,1993.8081901062699,375.6167360891293,11486.04029856603,79,BC,Full-time,238
APP02914,76137.94348719764,3076.5508735633653,948.9003783421774,7739.2737186719905,39,ON,Unemployed,0
APP02915,74501.74199721888,423.34492518303347,370.8039958035012,9809.754475270975,25,ON,Full-time,292
APP02916,105609.97594401242,6335.352936161702,1193.0650569664447,5479.121346544389,29,ON,Unemployed,0
APP02917,57541.187880388126,2485.357439270929,469.9115807766869,4516.364183580487,63,ON,Full-time,426
APP02918,74126.02071551034,3041.552544854651,819.8030240376165,6095.685600321888,50,ON,Part-time,295
APP02919,62464.00356414265,7708.145216643212,685.6086937325454,2615.619642657096,54,ON,Full-time,500
APP02920,89472.53624091808,3272.211831614539,1055.769963822655,4927.727526286367,55,BC,Full-time,556
APP02921,48887.43789452489,2421.9589201314216,325.0403572991278,10433.792497451064,93,ON,Full-time,592
APP02922,75843.48279720578,1690.5774913370574,916.315269364129,1417.4553488696963,59,BC,Full-time,37
APP02923,57211.8472762274,7748.584021819559,310.69225509119593,2659.658515070649,95,ON,Full-time,526
APP02924,59496.27662459061,1297.062579900269,288.54146148814306,2376.277756144341,67,ON,Full-time,397
APP02925,62345.77650395847,4537.537602503535,484.0191069476343,5433.830969702509,33,ON,Full-time,396
APP02926,65420.93438783194,5069.301160771944,724.1677481447346,11966.855909799478,31,ON,Part-time,567
APP02927,58574.61859936326,6873.899126857146,475.14809552845867,2906.9372323252096,71,ON,Part-time,22
APP02928,64688.54519540298,6332.834823329955,716.580177642331,2600.3091455918616,51,BC,Part-time,340
APP02929,97378.51520998318,8107.206729451748,997.8756276796364,11065.613027537698,90,ON,Part-time,495
APP02930,81516.47048525712,447.5143392623815,481.9174841674831,10702.555686625623,50,BC,Part-time,403
APP02931,78721.52017605974,2964.407247793972,950.484700560378,1354.644069962099,66,ON,Full-time,203
APP02932,52905.554226414344,2801.3411877537974,247.2369877172909,9268.765561972465,86,ON,Full-time,346
APP02933,46450.9973971734,1460.1690559210822,541.2623921303101,8210.122716240725,75,BC,Full-time,15
APP02934,80782.4996403983,2891.7825385644314,541.5412719065471,9445.148908379799,80,ON,Full-time,30
APP02935,78884.45790710967,3097.6531414290343,657.4678280604872,6439.527002755143,100,ON,Full-time,29
APP02936,94346.23710444276,5218.844619274782,725.1702372962525,11905.171402931252,20,ON,Full-time,160
APP02937,50601.23576342725,6637.044789262561,283.297156738088,1482.317205820595,95,ON,Full-time,272
APP02938,56616.79028598142,3811.005136118141,404.87934308030646,3578.087450441863,34,ON,Full-time,420
APP02939,37089.167180437384,7194.702313133812,214.16967627288017,5362.005856709766,26,ON,Part-time,489
APP02940,53916.08487969166,3361.6533857957997,316.2566913049717,5947.557357222735,37,ON,Full-time,176
APP02941,81788.88377164332,2902.8367731476033,468.28009755228857,11135.041429694706,50,ON,Full-time,231
APP02942,52731.95203098221,5411.880558570243,434.60680881870246,7160.0480048498475,85,BC,Full-time,318
APP02943,73502.11082753139,237.16360305790607,795.0057935112173,1496.2209507243326,50,ON,Full-time,467
APP02944,57283.8797937933,797.8912363400037,510.2895909762174,5486.492597682281,43,BC,Full-time,440
APP02945,66845.72112905151,4179.69543586527,776.0824924452232,5581.394536059769,71,ON,Full-time,56
APP02946,42985.49654052694,9429.127113917564,407.1244098489144,11620.400322815633,99,BC,Full-time,331
APP02947,62223.5173592299,7215.117798434237,616.7077110924488,7591.16800123219,43,BC,Full-time,273
APP02948,24725.358940600363,881.2656950055775,240.57923213866812,7992.161782748327,51,ON,Full-time,21
APP02949,57345.89933280305,8463.180127808737,453.7299276076602,8845.783343763978,49,BC,Full-time,165
APP02950,37189.56506313439,7323.00770608181,368.59161258601335,9470.432472503357,54,ON,Full-time,492
APP02951,87092.30567273403,6109.465257026532,413.4763433299936,7985.561772227381,67,ON,Part-time,418
APP02952,76584.32273893514,8202.929606091773,867.8608666850429,3609.1378624732906,62,ON,Full-time,580
APP02953,69767.72292762883,4041.098477429571,742.9170298112894,10614.505057752805,66,BC,Full-time,267
APP02954,95724.28749970383,2215.0105085385276,594.4717231263458,9053.317804516932,48,BC,Full-time,338
APP02955,45626.79847430378,5120.233891087593,482.13551040939876,9160.575336066515,31,ON,Full-time,188
APP02956,102450.43753187994,5488.417555934738,437.6704900909419,11962.12413158224,61,ON,Unemployed,0
APP02957,80224.39576925918,5383.26372009912,479.50560745709,9827.791883496475,34,ON,Full-time,475
APP02958,56497.90737310967,5650.737914801053,266.0755946960271,10120.665434706685,44,ON,Full-time,208
APP02959,85272.85978111604,9487.049182391807,909.7384195730688,11465.460672811743,93,ON,Full-time,74
APP02960,43522.67785566309,9022.456230962314,455.4917175749273,2662.4739983378327,65,ON,Part-time,394
APP02961,47361.79720184223,8757.170365589394,518.468024636139,6475.001141258746,55,ON,Unemployed,0
APP02962,50531.316309110385,8014.168109086271,212.43436681323266,7386.237259498664,21,BC,Part-time,490
APP02963,51752.71391482154,9434.281072652853,431.80425721620304,4622.033021447034,44,ON,Full-time,572
APP02964,44176.93821862353,984.9464167940325,443.5497855107056,10233.43678283956,33,BC,Unemployed,0
APP02965,87539.936476967,2651.232614457395,478.1147764728824,9386.615838102958,84,ON,Full-time,26
APP02966,56121.212802383154,4950.559456545849,537.7304174745246,8929.713819589364,46,BC,Part-time,537
APP02967,67418.64936771749,8465.344931234053,328.16594981251956,11968.643837339836,56,ON,Unemployed,0
APP02968,51114.32425675555,5051.6571152273245,290.2125894452286,3853.195107492296,62,ON,Part-time,515
APP02969,35127.671996083795,7480.347393415887,285.6455870996134,9090.029768429635,71,BC,Full-time,257
APP02970,65771.55128215918,1389.5990524891622,632.2647466406407,7065.449223964907,98,BC,Part-time,280
APP02971,34174.97644496266,2524.1381297656017,183.93801833481666,4442.881007432637,22,ON,Full-time,556
APP02972,59416.975725410375,7317.7609503767235,339.28248345388903,2766.4555779543844,90,ON,Full-time,33
APP02973,40232.52203243893,1647.3400888772405,236.18044986367374,10854.722207743018,62,ON,Part-time,294
APP02974,110096.03008893366,3513.5593465492675,677.7335501738188,7550.010309786298,64,ON,Full-time,308
APP02975,79724.66433807786,2648.6625781357143,482.7021808108102,10074.27221404874,44,BC,Full-time,291
APP02976,62608.203971028044,3498.616942224785,467.03064974419965,6998.7948240169935,31,ON,Full-time,304
APP02977,88613.32038748126,7083.240490779703,852.0094332446222,3419.747887194215,87,ON,Part-time,43
APP02978,47053.036079987134,3678.4718114280104,367.81036113334056,4713.036944103578,62,ON,Full-time,556
APP02979,71394.01195050334,5552.633226079402,759.140804081833,5196.927267209012,71,ON,Full-time,599
APP02980,64399.9795847781,999.3187705440964,654.3405574287807,11702.282937540725,69,BC,Part-time,480
APP02981,65652.53477175876,8050.176932346278,342.7756667504138,1061.9660621952075,31,ON,Full-time,83
APP02982,88843.48588292491,3698.8862564812484,406.34169177881756,11842.326253269577,59,ON,Full-time,204
APP02983,75559.30290091566,6485.341590333424,867.6358667833974,11785.077986208136,29,ON,Unemployed,0
APP02984,66140.8980075245,7253.896016618326,319.58789529274304,11957.658695831502,55,ON,Full-time,138
APP02985,36918.1741844522,2096.609221117004,199.462490036795,6242.469968115982,78,ON,Full-time,83
APP02986,45474.70773311724,8846.7498495335,197.86548419783824,11601.898665830995,50,ON,Full-time,151
APP02987,58460.862070744086,6162.242516069529,549.6959718427443,5351.5910003481,63,BC,Part-time,319
APP02988,62376.081853819705,4287.251417514814,562.616957031084,1289.2388473522537,36,BC,Part-time,247
APP02989,43211.60392629153,1823.3518357821954,535.4291025879247,3467.8190500894098,97,BC,Part-time,37
APP02990,125044.93949621222,9423.009379012066,1445.2406465234783,11398.258694311231,38,ON,Full-time,268
APP02991,95591.93002827902,7550.682041316251,725.5771440707538,1151.4116266893998,62,ON,Full-time,586
APP02992,72661.06486282956,2080.2456273324888,527.7529610005796,7005.935489652726,54,BC,Full-time,115
APP02993,61978.10914384703,3377.107747242245,411.56151960084543,1831.6174778414695,87,ON,Part-time,81
APP02994,56912.07283668708,8096.742580880733,309.4152512696216,4150.362362703363,55,ON,Full-time,527
APP02995,45585.72630906367,6956.77663215339,242.39589110121463,1969.0213578307532,51,ON,Full-time,336
APP02996,62079.40811153995,7657.842927157243,327.09831959838385,10454.814832243621,100,BC,Part-time,84
APP02997,65529.20676280847,4412.011022129324,335.3537741648694,7501.777806124764,37,ON,Part-time,154
APP02998,41789.37051711415,7164.762626421669,257.87943427058275,10923.171122901442,69,BC,Part-time,253
APP02999,67048.96082919408,3864.937228639137,450.7191116333649,8571.885194942512,50,BC,Full-time,502
APP03000,57892.767975200644,2112.6291693819644,705.1237687315704,11681.320443696097,40,BC,Full-time,448
APP03001,34220.60399383379,6326.770348413599,307.55005033731703,6608.654202364472,19,ON,Full-time,273
APP03002,46854.85738195849,9760.139255987942,580.8423988068655,8025.81639939162,72,BC,Part-time,507
APP03003,53575.32062600933,3106.009713953296,389.52247054463504,7339.397018779622,38,ON,Part-time,132
APP03004,106855.39621351754,4609.6959221253965,852.729777083011,6326.86472391274,76,BC,Part-time,325
APP03005,71674.577948652,6740.013710698536,492.511061509473,10305.55301965314,53,ON,Full-time,351
APP03006,40630.77219099025,5415.0628212248785,231.21877146348592,8089.776492373962,88,ON,Part-time,83
APP03007,70174.22461021335,8434.277957090493,376.11320554121727,9814.434913410201,88,BC,Full-time,126
APP03008,38129.14648616978,7617.427064695159,459.1636368110961,9650.003302626545,79,ON,Part-time,214
APP03009,83929.5286554355,582.9720386235704,1039.8943310269688,3101.4967672082485,81,ON,Full-time,600
APP03010,52658.769685856925,9984.21233923774,239.11886396907963,8151.798857694081,79,ON,Full-time,462
APP03011,58972.97743236475,7524.024537194672,319.6069382815665,3196.1282109946756,75,BC,Full-time,105
APP03012,90279.38865312151,8639.033162941132,694.793253828044,7416.525260681479,21,ON,Full-time,371
APP03013,41224.02079285053,6511.977120953464,235.778545830427,8451.781528909305,63,ON,Full-time,63
APP03014,39886.37274930145,8562.851280467623,287.1421282584594,11969.585787463455,33,BC,Full-time,469
APP03015,50911.57926135134,1123.829749287094,266.9024056575462,1335.9617596471219,35,ON,Full-time,26
APP03016,82821.18128469928,3477.378355593156,660.1619467033464,2003.6663352509302,33,BC,Full-time,1
APP03017,38450.29481240587,8764.209436044928,247.26571247378672,1847.2936600835465,23,BC,Part-time,94
APP03018,25933.187174481754,2016.5521126689223,184.1051105489722,5381.97414893414,64,BC,Full-time,452
APP03019,52975.12842803248,782.4209858002273,262.36490864702967,10037.471976343952,29,BC,Unemployed,0
APP03020,71571.17620613634,7881.18939945219,553.5601354936116,10284.619660658493,82,BC,Part-time,12
APP03021,86942.65043664981,8354.861556432961,1074.6528998111007,9106.775552932668,32,ON,Full-time,298
APP03022,52784.721186186514,1626.522181899006,364.58101074600904,10865.660660129424,57,ON,Full-time,420
APP03023,53610.35307736485,8543.459827827155,614.9238284193684,4551.459385863977,85,ON,Full-time,579
APP03024,85741.79585125104,6867.677955971696,959.735888238947,1969.7010867752904,73,ON,Full-time,167
APP03025,34613.63487880014,5200.826832165839,418.8418326135641,1639.6833078883512,60,ON,Part-time,254
APP03026,53980.0186686262,8302.50192781385,580.3344629729168,10373.45991581325,93,ON,Full-time,571
APP03027,64218.88671126821,4192.492493189658,620.5668105636342,9034.799237890604,23,BC,Full-time,294
APP03028,69403.39616243714,1939.939562233972,784.5963967543154,8684.76836612233,70,ON,Full-time,144
APP03029,52051.21709781027,2848.5267661061366,249.69171870079475,4736.439724002357,40,BC,Full-time,209
APP03030,61283.000591516895,5051.640182933148,491.70959778870946,5178.957074800488,95,ON,Unemployed,0
APP03031,28750.983632550277,5313.307926731757,356.8131811757912,11539.248817892512,62,ON,Full-time,226
APP03032,49784.10031590752,8055.808264412336,526.7158441095693,1701.8521850772852,77,ON,Full-time,458
APP03033,69492.77565476815,7913.527236523344,846.6973019691757,9511.049106315719,43,ON,Full-time,284
APP03034,45172.205526303704,5813.665572045748,481.69921778150695,4405.966560792324,39,ON,Part-time,486
APP03035,61735.890314343174,7807.854833654764,707.329686143138,1429.600802538117,82,BC,Full-time,111
APP03036,69354.56264969546,1917.7345829367098,697.3194581023807,9168.271218167016,86,BC,Full-time,350
APP03037,54729.6399092508,500.64527093294345,574.8901733887033,4640.0307424621205,65,ON,Full-time,333
APP03038,63835.490766307965,8736.338226347001,544.2922533283233,8943.622706170763,53,ON,Full-time,80
APP03039,45438.07529278071,755.5449376276957,539.2884990367455,8784.198214299322,25,BC,Part-time,386
APP03040,57007.72597550478,2466.884297439973,629.478792697483,6882.655629764266,74,ON,Full-time,404
APP03041,72837.79895453279,6953.1894962438455,815.7135245597709,9551.104421316037,70,ON,Part-time,328
APP03042,63577.65513628847,4094.4793762730915,621.4764007729727,7391.421565883678,64,ON,Full-time,294
APP03043,50866.81799200341,8763.139699155088,341.05351440419025,4153.005381330868,27,BC,Full-time,494
APP03044,64873.2332046381,2979.7979466226952,289.5669718974758,9075.268311708609,76,BC,Part-time,184
APP03045,75155.03574326707,118.71346669359295,899.139271381492,7480.53797465496,41,BC,Full-time,212
APP03046,32792.10556459643,3006.5564056074413,296.8014427823845,1140.000098589126,21,ON,Part-time,251
APP03047,85874.97036732045,5780.750491848316,571.1708666352637,10918.085955473403,79,ON,Full-time,167
APP03048,54833.08564330665,3759.383754032933,296.61734135567616,7002.079801567447,27,ON,Unemployed,0
APP03049,68911.09296199628,5348.727557587553,763.4907871079173,10554.89992027485,71,BC,Full-time,543
APP03050,86864.0508952451,8765.981188350186,967.4629849418114,10710.10522880469,86,ON,Full-time,162
APP03051,40192.00425927581,9124.850542303686,440.2725821162859,5894.633224085974,67,ON,Full-time,273
APP03052,49025.36833490657,2659.740646541121,467.8175062299838,6584.259960963541,88,ON,Full-time,536
APP03053,55623.489064126545,4621.404732699007,401.42331200901685,5573.298264431621,66,BC,Part-time,419
APP03054,47944.501808256544,5491.440152414511,321.2562435217699,5943.8045283885,100,ON,Full-time,407
APP03055,102069.21470948379,9491.124568882471,432.5648835226974,10846.618748689007,25,BC,Unemployed,0
APP03056,46905.66972666689,9986.173191643848,521.2812974401428,9669.584153647022,49,ON,Full-time,392
APP03057,51341.84707695428,2354.0724884152664,251.33233102267778,2391.782439471358,74,ON,Full-time,438
APP03058,64488.49884805925,7269.798713458154,607.6724365715774,7713.385596941055,79,ON,Part-time,87
APP03059,42288.929090393445,3780.3106223319514,353.84378523634217,11954.973044249764,23,ON,Part-time,405
APP03060,53864.19505365206,81.08196886213226,460.8482990726497,7551.057713557343,48,BC,Full-time,275
APP03061,66713.4221534526,92.52522435902355,793.1741361730916,9644.587881524161,40,BC,Unemployed,0
APP03062,54888.950629133375,4605.660075622557,243.16491756144492,9459.67620719288,35,ON,Unemployed,0
APP03063,58977.388714236826,4883.349130043346,625.8445684801491,4853.4927845956145,28,ON,Unemployed,0
APP03064,51747.21179070911,225.69696573442656,238.05976981568298,5090.342329743547,89,BC,Part-time,415
APP03065,38506.578361641645,6869.274167743025,172.6871166462552,8964.840639694436,86,ON,Part-time,562
APP03066,66796.3306997775,2940.0338859495314,517.570087129647,6499.818847653186,60,ON,Full-time,327
APP03067,102683.3629769679,5598.931015359494,481.82043758648615,7276.277800434268,45,ON,Part-time,112
APP03068,60988.82649750088,3009.190731654188,655.1948064642178,8841.963694013213,25,ON,Full-time,302
APP03069,64893.626967584154,1671.343148693072,556.7673611567259,9553.325297429552,41,ON,Full-time,136
APP03070,74663.17603203312,4071.737385988753,329.16429797916044,3986.682355063785,93,ON,Full-time,333
APP03071,41445.15707604327,2322.7336479050077,186.67613209126978,2614.7313538065923,26,ON,Unemployed,0
APP03072,101081.24338332492,5348.009769191681,937.249320496355,4209.741113960978,26,BC,Full-time,3
APP03073,64448.6527209736,1988.2853028647996,701.4762245918844,6582.921576012831,23,ON,Part-time,162
APP03074,98961.14078089857,5084.05976644627,773.3809286561964,4763.55449026743,89,ON,Full-time,512
APP03075,48679.61149676946,1573.7851486886757,427.804811519637,7251.990347323532,20,BC,Full-time,77
APP03076,104646.57945171063,6709.747094857849,1133.522551974222,1588.122965381913,69,ON,Full-time,185
APP03077,76532.60308798832,7539.376844414241,708.2494020391918,6607.254527751439,84,ON,Full-time,570
APP03078,71599.07907077007,1103.9423424993377,432.43471302903265,5047.833976314787,30,ON,Unemployed,0
APP03079,65064.39828591207,4678.024120373392,603.5005027009422,6881.334303821706,65,BC,Full-time,480
APP03080,56295.33097676675,708.7170065487359,529.3072131863629,5647.8669037347445,73,ON,Part-time,163
APP03081,86949.69069592026,5981.824455420024,894.2101689440829,4126.484357012967,44,BC,Full-time,21
APP03082,63261.57703230899,2644.0429792964537,590.9022396637612,10945.186960033992,63,BC,Unemployed,0
APP03083,33617.584386621915,5276.244568387078,411.6030942087772,3032.414872634926,80,BC,Part-time,577
APP03084,43380.682896686754,5174.610093842912,252.07369173351807,8495.021331386157,88,BC,Full-time,578
APP03085,57363.9731228671,9243.543461938005,693.6693895127393,11171.091838406555,20,ON,Full-time,298
APP03086,66564.39872465702,5490.832225687229,575.9703653934637,6925.369556539764,44,ON,Full-time,299
APP03087,59632.07731778141,5829.984797183157,582.3848265253441,10640.493374374302,32,ON,Full-time,282
APP03088,87432.00651821484,4016.5312576438027,436.7677524654946,2373.366262766128,100,ON,Full-time,472
APP03089,33779.0107805901,9490.796031828168,247.87486847449458,6431.676472820489,75,BC,Unemployed,0
APP03090,63322.870482668564,7771.859094396096,669.8394273740654,6027.278085290333,50,ON,Part-time,410
APP03091,35155.336179057864,2854.0529030284156,353.5780206167749,1089.3068774069434,80,ON,Full-time,392
APP03092,76178.85072541333,8442.09585776232,342.8933151830739,5875.830754952679,96,BC,Unemployed,0
APP03093,58958.427190717564,4323.9636018509,514.2129306885414,5059.327320208577,48,BC,Full-time,165
APP03094,68789.64174656177,8286.67143533594,337.22871784676346,8367.78600552077,31,BC,Full-time,82
APP03095,46805.71438957963,8228.88068293502,583.4552399327459,11321.627564341705,58,BC,Full-time,164
APP03096,89033.22952387587,1888.7018676285438,1036.7152323317796,1943.7019708824016,49,ON,Full-time,104
APP03097,82904.35427639587,7011.411313835769,359.9987973228814,4602.240253860854,55,ON,Full-time,130
APP03098,72257.30844982938,2906.429693065311,818.1030141499848,5884.712111336771,63,ON,Full-time,596
APP03099,58341.577971876504,2974.926699926682,690.0980226380655,6007.039158378217,77,ON,Part-time,120
APP03100,72177.42844289789,2963.480768805807,513.3909646386371,9522.906929264791,46,ON,Unemployed,0
APP03101,49062.86404751742,7255.682475599482,498.60203256109185,5877.352324167849,79,BC,Part-time,259
APP03102,78401.01578347514,2298.260417925361,615.5157556342261,1298.774315990187,37,BC,Full-time,104
APP03103,99485.75362700433,9.058352460902253,957.7431195206188,8811.145040521144,61,BC,Full-time,364
APP03104,83625.9061263943,7152.368534826331,585.6025364017991,10733.126646602388,77,BC,Full-time,546
APP03105,48729.73628323438,1711.8474383512528,334.02578898731457,6652.9518380464015,34,ON,Part-time,369
APP03106,67599.14811835434,1044.8239530783464,520.7578614875816,7392.193738683559,87,ON,Full-time,326
APP03107,41150.15619489123,2375.161205940601,221.37678419113556,2792.300828659507,62,BC,Full-time,185
APP03108,72015.92530433902,3799.00522322704,798.860035270614,3427.1053914685276,84,ON,Full-time,394
APP03109,69432.23284094328,4759.063274732007,491.0582490197307,3586.8726303707294,28,BC,Unemployed,0
APP03110,34612.8598206608,445.7004071263082,259.63958605811143,5738.161723694248,65,ON,Full-time,344
APP03111,42804.14881476938,9705.733326273605,497.2610091501524,11209.597429852063,37,BC,Unemployed,0
APP03112,55713.83592891086,7160.630534195581,462.7144638296741,6739.632433863747,99,BC,Full-time,530
APP03113,55418.43287817554,3231.9406532433613,482.25762652610996,3113.074097214879,69,ON,Part-time,417
APP03114,42196.07070126694,3186.9725728539734,512.154148744643,3926.965094558446,31,ON,Full-time,231
APP03115,68160.40366330162,4485.425493684594,787.6652503809394,5224.165326999027,81,ON,Part-time,135
APP03116,65405.886932481844,6262.44822763033,364.8921988884835,7855.848732620793,34,ON,Full-time,45
APP03117,57219.19656660714,1463.7306658896775,464.0548508205042,5840.364683044059,71,ON,Full-time,492
APP03118,48348.380981003225,1889.2981376495234,592.7899211635673,5316.893285946175,53,BC,Full-time,595
APP03119,83078.19925263558,8594.345828335508,603.9551762126663,7212.014604388943,77,BC,Full-time,422
APP03120,99662.78324979507,2562.5492388907255,723.8616816700014,3660.1849444991203,57,ON,Part-time,551
APP03121,52462.663272704594,3801.949979751775,303.8594751225353,1867.935998430404,85,ON,Part-time,145
APP03122,50477.11730119907,8712.71850950117,258.4104991019082,1268.5574630444432,91,BC,Part-time,317
APP03123,70283.17829460185,6631.478293998225,726.4380229029292,3763.8507981383977,79,ON,Full-time,563
APP03124,54476.061795282505,3417.1187934168834,576.5521524572952,2007.5123755891557,68,ON,Full-time,293
APP03125,58168.910361997085,6836.9954572462075,712.0906949551475,4699.747023728434,71,ON,Unemployed,0
APP03126,75721.80254850104,196.8321538141371,803.5460193986779,9502.268943957311,64,ON,Part-time,579
APP03127,34204.710200149886,7356.426600113652,211.88463862481575,8879.23763535522,70,ON,Full-time,536
APP03128,90076.64179484917,4870.160405162394,405.4323962496185,7720.203850668317,47,ON,Part-time,466
APP03129,61990.07820496371,8131.821472844613,767.3531635470999,10377.502682674267,23,BC,Part-time,49
APP03130,53609.28295925058,9546.376520064683,375.466326255801,4102.743869987044,85,BC,Full-time,459
APP03131,59050.90920447234,9257.885494945684,399.56381523993525,10735.591283329622,92,ON,Full-time,425
APP03132,59973.27177141579,9092.650434553407,702.6644491061467,5391.630866360971,93,ON,Full-time,68
APP03133,36082.565370545206,5121.699559338871,326.2765668568453,5409.8265009328925,99,BC,Unemployed,0
APP03134,94978.60485881766,3601.4211413893804,565.8122228831342,5458.8677498807365,58,BC,Full-time,509
APP03135,61409.70445452174,4650.353247306728,710.8665810340907,2079.0380286507957,90,ON,Full-time,210
APP03136,69274.08102980316,6898.960033133608,862.0933406649868,11730.395481641614,20,ON,Part-time,300
APP03137,80691.65136194577,8839.977768711868,394.5005159825901,2523.574556076751,86,ON,Part-time,124
APP03138,44648.53288750185,2069.8630300011955,506.85447189430454,4749.74296916103,80,ON,Unemployed,0
APP03139,69910.21358759423,9181.93158461703,518.8011885685123,4512.303523594329,98,BC,Full-time,292
APP03140,55973.47169254214,8151.802319698891,477.6740841304615,1821.473760983806,76,ON,Part-time,421
APP03141,78194.66467435278,9788.560151782347,921.9255066738324,2674.8614312306436,87,BC,Full-time,50
APP03142,32040.539483888595,8802.517732816872,393.3988691414389,1493.4416980392439,76,ON,Full-time,183
APP03143,58876.492122129,2799.3732969190664,373.9461455579559,4216.449429165648,53,BC,Full-time,247
APP03144,50618.84760507819,1059.559113440477,300.6973711698531,10533.226164317972,32,ON,Part-time,88
APP03145,69051.25612228093,1122.4107199158861,334.0449797543966,4733.864263111229,33,ON,Part-time,550
APP03146,69838.36092103171,2912.233185782761,617.9518471616236,2360.6101527411715,24,ON,Full-time,561
APP03147,49052.071500292994,6141.837239845392,209.94466273759116,8102.632552223097,34,ON,Full-time,72
